// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	2.00988	C5	72	66	0	0	C5	72	49	
1	2.02591	C4	60	50	1	0	C4	60	49	
2	2.03793	Eb4	63	51	2	0	Eb4	63	49	
3	2.04327	G#2	44	42	3	0	G#2	44	49	
4	2.04327	G#3	56	39	6	0	G#3	56	49	
5	2.06063	F3	53	36	5	0	F3	53	49	
6	2.0633	Eb3	51	40	4	0	Eb3	51	49	
7	2.38648	F4	65	53	7	0.326087	F4	65	49	
8	2.51335	F4	65	66	8	0.434783	F4	65	49	
9	3.58573	C5	72	69	9	1.30435	C5	72	49	
10	3.61111	C4	60	48	10	1.30435	C4	60	49	
11	3.61244	G#3	56	42	15	1.30435	G#3	56	49	
12	3.61378	Eb4	63	52	11	1.30435	Eb4	63	49	
13	3.62313	G#2	44	36	12	1.30435	G#2	44	49	
14	3.6258	Eb3	51	42	13	1.30435	Eb3	51	49	
15	3.6258	F3	53	33	14	1.30435	F3	53	49	
16	3.98237	F4	65	58	16	1.63044	F4	65	49	
17	4.11591	F4	65	68	17	1.73913	F4	65	49	
18	5.20432	F4	65	43	20	2.6087	F4	65	49	
19	5.22168	G#1	32	36	21	2.6087	G#1	32	49	
20	5.22302	Eb4	63	30	19	2.6087	Eb4	63	49	
21	5.22702	C4	60	22	18	2.6087	C4	60	49	
22	5.23504	Eb2	39	31	22	2.6087	Eb2	39	49	
23	5.75186	F4	65	53	25	3.06671	F4	65	49	
24	5.76388	C4	60	40	23	3.06671	C4	60	49	
25	5.76388	Eb4	63	48	24	3.06671	Eb4	63	49	
26	5.77457	G#1	32	47	26	3.06671	G#1	32	49	
27	5.78525	Eb2	39	43	27	3.06671	Eb2	39	49	
28	6.3368	F4	65	61	30	3.52473	F4	65	49	
29	6.35015	C4	60	49	28	3.52473	C4	60	49	
30	6.35282	G#1	32	56	31	3.52473	G#1	32	49	
31	6.35416	Eb4	63	53	29	3.52473	Eb4	63	49	
32	6.35683	Eb2	39	55	32	3.52473	Eb2	39	49	
33	7.13942	F#4	66	60	35	3.98275	F#4	66	49	
34	7.15144	Eb4	63	51	34	3.98275	Eb4	63	49	
35	7.16078	C4	60	46	33	3.98275	C4	60	49	
36	7.16479	A1	33	45	36	3.98275	A1	33	49	
37	7.17681	Eb2	39	43	37	3.98275	Eb2	39	49	
38	9.2548	F#4	66	64	40	5.35679	F#4	66	55	
39	9.28017	Eb4	63	52	39	5.35679	Eb4	63	55	
40	9.28284	Eb3	51	46	42	5.35679	Eb3	51	55	
41	9.29086	F#3	54	47	43	5.35679	F#3	54	55	
42	9.29353	C4	60	42	38	5.35679	C4	60	55	
43	9.2962	A2	45	42	41	5.35679	A2	45	55	
44	9.97195	F#4	66	80	46	5.81481	F#4	66	58	
45	9.99598	Eb4	63	67	45	5.81481	Eb4	63	58	
46	9.99999	C4	60	64	44	5.81481	C4	60	58	
47	10.012	Eb3	51	60	48	5.81481	Eb3	51	58	
48	10.02	A2	45	55	47	5.81481	A2	45	58	
