//Version: PianoRoll_v170101
0	2.09188	2.15812	C#4	98	61	0
1	2.11538	2.14423	C#3	78	64	0
2	2.22329	3.67735	C#4	96	27	0
3	2.22863	3.05235	C#3	82	52	0
4	4.24145	4.32799	F#4	100	62	0
5	4.26068	4.30555	F#3	78	63	0
6	4.39423	5.85576	F#4	97	46	0
7	4.41132	6.49999	F#3	85	56	0
8	6.63247	6.68803	E4	92	63	0
9	6.64529	6.68482	E3	73	66	0
10	6.76709	7.10042	E4	98	56	0
11	6.77136	7.02029	E3	81	58	0
12	7.48076	7.54593	Eb4	93	65	0
13	7.49679	7.54593	Eb3	78	65	0
14	7.62606	7.89315	Eb4	101	59	0
15	7.62927	7.88995	Eb3	81	58	0
16	8.13781	8.1688	C#4	94	70	0
17	8.15811	8.18589	C#3	73	66	0
18	8.25213	8.70298	C#4	101	59	0
19	8.25854	8.7126	C#3	87	58	0
20	8.81196	8.87072	C4	93	62	0
21	8.82798	8.86751	C3	78	65	0
22	8.93909	9.16879	C3	78	59	0
23	8.93909	9.2126	C4	90	55	0
24	9.83867	9.87072	C#4	88	66	0
25	9.86324	9.89849	C#3	62	62	0
26	9.95191	10.1763	C#4	97	59	0
27	9.9626	10.2852	C#3	84	37	0
28	11.0342	11.1923	Bb2	60	57	0
29	11.0855	11.3985	G1	41	80	0
30	11.2404	11.3013	C#3	50	56	0
31	11.3312	11.3846	Bb2	45	61	0
32	11.3429	11.4209	E2	29	43	0
33	11.4348	11.5278	G1	31	49	0
34	11.4412	11.547	C#3	31	80	0
35	11.4914	11.6528	Bb2	49	53	0
36	11.5566	11.6196	E2	29	50	0
37	11.5876	11.6538	C#3	17	80	0
38	11.6549	11.7211	C#3	7	58	0
39	11.6592	11.704	G1	15	58	0
40	11.719	11.7778	Bb2	32	61	0
41	11.7393	11.797	E2	39	49	0
42	11.8226	11.8964	C#3	44	80	0
43	11.8387	11.8889	G1	44	58	0
44	11.8889	11.9637	Bb2	34	80	0
45	11.9551	12.0705	E2	20	80	0
46	12.0021	12.0587	G1	52	57	0
47	12.0598	12.1068	C#3	42	60	0
48	12.1496	12.1677	Bb2	27	59	0
49	12.1699	12.2169	G1	57	60	0
50	12.1902	12.2393	C#3	58	59	0
51	12.2628	12.3087	Bb2	55	63	0
52	12.2778	12.3333	E2	33	46	0
53	12.3248	12.3814	G1	63	55	0
54	12.3248	12.3825	C#3	63	59	0
55	12.3932	12.4444	Bb2	60	61	0
56	12.4199	12.4626	E2	41	52	0
57	12.4754	12.5491	C#3	65	58	0
58	12.4882	12.562	G1	71	59	0
59	12.5545	12.6079	Bb2	66	61	0
60	12.5801	12.6485	E2	63	51	0
61	12.6367	12.6923	C#3	63	60	0
62	12.6517	12.7404	G1	80	61	0
63	12.6934	12.7532	Bb2	68	61	0
64	12.7393	12.7895	E2	65	61	0
65	12.7874	12.828	C#3	65	61	0
66	12.8162	12.9038	G1	74	59	0
67	12.8237	12.8921	Bb2	64	61	0
68	12.8942	12.9658	E2	67	53	0
69	12.9231	12.9776	C#3	62	60	0
70	12.9701	13.0481	Bb2	69	60	0
71	12.9733	13.0566	G1	80	56	0
72	13.0801	13.125	C#3	60	60	0
73	13.0812	13.1271	E2	79	62	0
74	13.1186	13.1987	Bb2	70	64	0
75	13.1303	13.2254	G1	80	62	0
76	13.2158	13.2884	E2	76	62	0
77	13.2286	13.2724	C#3	66	63	0
78	13.2724	13.3483	Bb2	70	62	0
79	13.2917	13.3814	G1	75	62	0
80	13.3686	13.4305	C#3	67	62	0
81	13.3696	13.4391	E2	71	62	0
82	13.422	13.5043	Bb2	67	62	0
83	13.4583	13.5705	G1	89	62	0
84	13.5449	13.6047	C#3	71	61	0
85	13.5566	13.6218	E2	79	64	0
86	13.5983	13.6624	Bb2	62	61	0
87	13.6431	13.7361	G1	90	62	0
88	13.6955	13.7543	C#3	75	63	0
89	13.7276	13.8034	E2	81	61	0
90	13.75	13.8087	Bb2	65	62	0
91	13.8152	13.9177	G1	81	62	0
92	13.8194	13.86	F1	71	57	0
93	13.8429	13.8953	C#3	70	61	0
94	13.8921	13.9583	Bb2	78	59	0
95	13.8985	13.9818	E2	81	55	0
96	13.9818	14.0929	G1	86	62	0
97	13.9914	14.0587	C#3	73	59	0
98	14.031	14.1122	Bb2	70	63	0
99	14.079	14.187	E2	73	63	0
100	14.1282	14.3365	C#3	73	58	0
101	14.1464	14.1998	G1	75	63	0
102	14.1934	14.2884	Bb2	67	63	0
103	14.3675	14.6228	A2	86	56	0
104	14.3793	14.6453	C3	86	63	0
105	14.3825	14.4402	Eb2	113	65	0
106	14.3878	14.4295	C#3	36	55	0
107	14.3974	14.4337	F#1	91	65	0
108	14.5096	14.7382	E2	103	63	0
109	14.5139	14.7842	G1	85	64	0
110	14.5149	14.875	C#3	90	61	0
111	14.5235	14.8451	Bb2	88	63	0
112	14.5684	14.6079	G#1	46	50	0
113	17.3985	17.4669	G#4	92	64	0
114	17.4134	17.4572	G#3	100	67	0
115	17.5267	18.6025	G#4	97	19	0
116	17.5267	17.7703	G#3	103	39	0
117	18.8707	18.9797	C#5	97	64	0
118	18.8739	18.9765	C#4	96	60	0
119	18.9369	19.0053	G4	21	47	0
120	19.0566	20.376	C#4	93	57	0
121	19.0641	20.2746	C#5	91	62	0
122	19.1068	19.1987	G4	19	41	0
123	20.5502	20.6218	B4	89	65	0
124	20.5598	20.5993	B3	87	57	0
125	20.6912	20.9925	B4	93	55	0
126	20.703	21.047	B3	87	52	0
127	21.4273	21.4872	Bb4	91	64	0
128	21.4295	21.4872	Bb3	91	61	0
129	21.5748	21.8664	Bb4	92	60	0
130	21.578	21.9049	Bb3	85	60	0
131	22.0128	22.0523	G#4	87	62	0
132	22.0149	22.0448	G#3	86	69	0
133	22.1228	22.578	G#3	86	59	0
134	22.1282	22.563	G#4	88	50	0
135	22.782	22.8899	G4	89	80	0
136	22.7863	22.8387	G3	85	62	0
137	22.9166	23.4936	G3	76	35	0
138	23.9904	24.0598	G#4	78	64	0
139	24.0021	24.0491	G#3	67	61	0
140	24.1132	24.4572	G#4	82	65	0
141	24.126	24.5865	G#3	81	33	0
142	25.2981	25.5064	B2	39	35	0
143	25.3258	25.4914	D3	27	35	0
144	25.3515	25.4466	F1	41	40	0
145	25.4839	25.5673	G#3	44	58	0
146	25.6228	25.6731	D3	32	54	0
147	25.6357	25.6816	F1	46	56	0
148	25.7072	25.7404	G#3	48	59	0
149	25.7831	25.8216	D3	41	60	0
150	25.8055	25.8675	F1	53	58	0
151	25.8568	25.9551	G#3	44	80	0
152	25.9188	25.9604	D3	40	52	0
153	25.9861	26.0267	B2	21	59	0
154	26.0117	26.0566	F1	34	48	0
155	26.0384	26.0833	D3	51	62	0
156	26.0641	26.1143	D2	42	51	0
157	26.1186	26.1656	B2	37	50	0
158	26.1325	26.1602	G#3	20	53	0
159	26.156	26.2286	D3	61	55	0
160	26.1592	26.2072	F1	50	53	0
161	26.2329	26.282	D2	47	52	0
162	26.2521	26.2906	B2	43	56	0
163	26.2745	26.3098	G#3	62	66	0
164	26.2906	26.6538	D3	45	80	0
165	26.3226	26.3643	F1	50	55	0
166	26.3654	26.454	B2	48	80	0
167	26.375	26.4316	D2	59	55	0
168	26.3995	26.5075	G#3	77	80	0
169	26.4658	26.5267	B2	57	63	0
170	26.4658	26.5107	F1	63	62	0
171	26.5203	26.6143	G#3	55	61	0
172	26.5224	26.6057	D2	62	57	0
173	26.6122	26.688	B2	57	62	0
174	26.6186	26.6698	F1	72	60	0
175	26.6848	26.7233	G#3	63	62	0
176	26.6933	26.7596	D2	62	60	0
177	26.7692	26.8248	F1	76	58	0
178	26.8141	26.8696	G#3	75	57	0
179	26.8151	27.0427	D3	57	80	0
180	26.8408	26.9092	D2	66	58	0
181	26.8953	26.9444	B2	39	62	0
182	26.9263	26.9872	F1	79	62	0
183	26.9626	26.9957	G#3	77	62	0
184	26.9829	27.048	D2	64	61	0
185	27.0224	27.0833	B2	81	63	0
186	27.0438	27.1688	D3	36	80	0
187	27.0716	27.1378	F1	85	62	0
188	27.0951	27.1602	G#3	55	55	0
189	27.1378	27.1955	D2	62	60	0
190	27.1431	27.2072	B2	76	62	0
191	27.1698	27.2884	D3	20	80	0
192	27.2211	27.2938	F1	85	62	0
193	27.2575	27.2938	G#3	53	64	0
194	27.2681	27.3419	B2	78	63	0
195	27.2895	27.391	D3	36	80	0
196	27.2916	27.3408	D2	62	54	0
197	27.3664	27.4209	G#3	82	66	0
198	27.3675	27.4433	F1	84	61	0
199	27.3921	27.5288	D3	10	80	0
200	27.4017	27.4679	B2	71	63	0
201	27.453	27.5171	D2	60	54	0
202	27.501	27.5705	G#3	77	66	0
203	27.5256	27.6186	F1	79	60	0
204	27.5299	27.6485	D3	43	80	0
205	27.5374	27.6218	B2	73	64	0
206	27.5545	27.5951	E1	59	58	0
207	27.6122	27.6848	D2	77	62	0
208	27.6474	27.7094	G#3	86	62	0
209	27.6805	27.7339	D3	36	57	0
210	27.703	27.7703	F1	81	61	0
211	27.7062	27.7713	B2	47	56	0
212	27.751	27.8248	D2	72	63	0
213	27.7756	28.1656	D3	57	80	0
214	27.7884	27.8771	G#3	72	63	0
215	27.8461	27.9337	F1	85	62	0
216	27.8611	27.9263	B2	81	64	0
217	27.8953	27.9722	D2	66	62	0
218	27.9348	28.0213	G#3	58	61	0
219	27.9957	28.0886	F1	84	60	0
220	28.0021	28.063	B2	85	65	0
221	28.0651	28.141	D2	77	64	0
222	28.0758	28.1549	G#3	74	66	0
223	28.1378	28.2126	B2	85	63	0
224	28.1581	28.2735	F1	80	60	0
225	28.1666	28.3408	D3	43	51	0
226	28.2286	28.2959	D2	87	64	0
227	28.2307	28.297	G#3	88	67	0
228	28.2767	28.344	B2	72	64	0
229	28.3344	28.422	F1	86	62	0
230	28.3782	28.4433	G#3	85	64	0
231	28.4049	28.4604	D3	63	65	0
232	28.4188	28.4882	D2	72	64	0
233	28.4433	28.4775	B2	54	64	0
234	28.5096	28.6196	F1	84	61	0
235	28.5288	28.6228	G#3	78	52	0
236	28.5352	28.9209	D3	75	63	0
237	28.5951	28.6463	D2	69	62	0
238	28.625	28.7008	B2	68	63	0
239	28.6891	28.7756	G#3	46	64	0
240	28.6966	28.7681	F1	80	60	0
241	28.7703	28.9305	B2	61	61	0
242	28.781	28.8632	D2	47	64	0
243	28.8312	28.8782	F1	78	63	0
244	28.8536	29.0342	G#3	80	62	0
245	29.0598	29.1634	G3	83	64	0
246	29.0726	29.1634	C#3	89	62	0
247	29.0748	29.1089	C#2	110	62	0
248	29.0758	29.1485	Bb2	91	62	0
249	29.1025	29.1421	E1	70	59	0
250	29.1442	29.204	D2	25	80	0
251	29.203	29.2339	C2	90	65	0
252	29.2051	29.4487	D2	51	62	0
253	29.2062	29.6175	B2	98	54	0
254	29.2072	29.5021	F1	81	61	0
255	29.2083	29.6656	G#3	92	57	0
256	29.2104	29.6121	D3	91	57	0
257	29.2169	29.2777	F#3	53	63	0
258	29.2607	29.2991	E1	20	59	0
259	31.6827	31.7286	G#3	99	65	0
260	31.7959	32.2852	G#3	98	60	0
261	32.4829	32.5395	E2	45	48	0
262	32.5299	33.3451	B2	52	41	0
263	32.6186	33.8921	D3	54	40	0
264	32.6827	32.8376	D4	58	38	0
265	32.7777	33.0406	G#4	58	36	0
266	32.8183	33.157	B4	57	39	0
267	32.8963	33.2361	E5	70	58	0
268	32.9273	33.1282	G#3	44	50	0
269	33.9775	34.1581	A3	88	61	0
270	34.0972	34.4124	B3	93	47	0
271	34.2382	34.7051	E3	92	62	0
272	34.8215	34.8931	E2	64	61	0
273	34.8664	35.1421	B2	63	52	0
274	34.9487	35.1335	D3	59	55	0
275	34.9498	35.0961	D4	64	65	0
276	34.9903	35.1976	G#4	72	61	0
277	35.0299	35.2756	B4	71	54	0
278	35.0993	35.6389	E5	86	53	0
279	35.2201	35.25	G#3	53	63	0
280	35.9914	36.1581	E3	92	64	0
281	36.1592	36.7265	F#3	89	67	0
282	36.2457	36.3109	F3	48	58	0
283	36.8386	36.9017	E2	62	59	0
284	36.8739	37.3098	B2	59	38	0
285	36.9433	37.328	D3	62	33	0
286	37.0203	37.1773	D4	63	61	0
287	37.0897	37.2927	F#4	69	49	0
288	37.1431	37.3899	A4	69	38	0
289	37.2297	38.078	E5	79	56	0
290	37.297	37.3333	F#3	57	66	0
291	37.8579	38.3055	A3	80	59	0
292	38.2564	38.422	G#3	78	63	0
293	38.4156	38.5374	F#3	67	63	0
294	38.5288	38.6079	G#3	71	66	0
295	38.6111	38.6517	A3	74	67	0
296	38.7371	39.297	G#3	84	58	0
297	39.4754	39.5395	E2	48	52	0
298	39.5416	39.8579	B2	57	33	0
299	39.6228	39.8632	D3	49	30	0
300	39.735	39.8685	D4	59	60	0
301	39.797	39.9369	G#4	56	62	0
302	39.8344	39.9925	B4	61	50	0
303	39.9006	40.0651	E5	73	63	0
304	40	40.0534	G#3	31	43	0
305	40.8771	41.0705	E3	93	64	0
306	41.0619	41.3803	C#4	105	57	0
307	41.5042	41.5854	E2	61	55	0
308	41.6431	41.7318	C#3	27	38	0
309	41.6495	42.2371	E3	69	40	0
310	41.7286	41.798	E4	79	64	0
311	41.7735	41.8814	A4	74	62	0
312	41.8279	41.9241	C#5	83	65	0
313	41.9487	42.0074	A5	93	64	0
314	42.0053	42.2307	A3	73	58	0
315	42.6677	42.8386	D4	93	59	0
316	42.7863	43.2371	E4	96	59	0
317	42.9305	43.2756	A3	96	58	0
318	43.4572	43.5384	E2	62	56	0
319	43.5331	44.1356	C#3	78	58	0
320	43.6292	44.1762	E3	72	34	0
321	43.6581	43.7265	E4	71	64	0
322	43.7051	43.782	A4	68	62	0
323	43.751	43.8376	C#5	83	65	0
324	43.8557	43.9156	A5	94	65	0
325	43.9326	44.3814	A3	66	46	0
326	44.7724	44.923	A3	89	62	0
327	44.9188	45.7532	C4	89	55	0
328	45.6794	45.8568	E2	44	37	0
329	45.9412	46.125	C3	37	34	0
330	46.0256	46.2179	Eb3	56	59	0
331	46.0929	46.2232	A3	60	61	0
332	46.1869	46.2841	F#4	63	63	0
333	46.2606	46.4465	C5	71	53	0
334	46.3312	46.6335	Eb5	70	50	0
335	46.5096	47.6346	A5	73	54	0
336	47.126	47.6955	Eb4	85	54	0
337	47.5726	47.7948	C#4	86	63	0
338	47.7596	47.9209	C4	82	64	0
339	47.9017	48.0117	C#4	87	60	0
340	47.9903	48.0555	Eb4	87	65	0
341	48.1271	48.7318	C#4	96	53	0
342	48.9017	49.1004	E2	50	34	0
343	49.188	49.3119	C#3	48	80	0
344	49.2638	49.4348	E3	53	44	0
345	49.3536	49.3878	A3	57	58	0
346	49.438	49.5608	E4	60	60	0
347	49.4935	49.6303	A4	65	61	0
348	49.5801	49.7019	C#5	74	64	0
349	49.7126	49.7873	A5	88	61	0
350	50.9647	51.2232	C#4	98	60	0
351	51.1837	51.3002	Eb2	84	63	0
352	51.2115	51.3119	C#3	32	62	0
353	51.2905	51.454	A3	78	54	0
354	51.3269	51.5576	C#4	80	59	0
355	51.3814	51.6378	F#4	80	58	0
356	51.4989	52.5213	A4	92	54	0
357	51.5128	51.5726	F#3	99	68	0
358	52.5021	52.7254	B4	91	64	0
359	52.6581	52.8258	C#5	95	59	0
360	53.0662	53.2681	C#5	80	62	0
361	53.1121	54.2147	F#4	89	44	0
362	53.3247	54.063	Eb2	19	35	0
363	54.5128	54.5598	F#4	73	65	0
364	55.189	55.282	G#4	57	63	0
365	55.2809	55.3472	A4	61	54	0
366	55.3376	55.6474	C#4	67	62	0
