// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.506143	F#4	66	94	0	0	F#4	66	100	
1	0.514155	F#3	54	84	1	0	F#3	54	100	
2	0.892093	D5	74	92	4	0.666667	D5	74	120	
3	0.892093	F#4	66	87	3	0.666667	F#4	66	120	
4	0.897435	D4	62	87	2	0.666667	D4	62	120	
5	0.901441	B3	59	85	7	0.666667	B3	59	100	
6	0.902777	F#3	54	80	6	0.666667	F#3	54	100	
7	0.908119	B2	47	68	5	0.666667	B2	47	100	
8	1.25267	D5	74	86	10	1.33333	D5	74	100	
9	1.25401	F#3	54	68	12	1.33333	F#3	54	100	
10	1.25801	D4	62	75	8	1.33333	D4	62	100	
11	1.26202	F#4	66	70	9	1.33333	F#4	66	100	
12	1.26335	B2	47	58	11	1.33333	B2	47	100	
13	1.27003	B3	59	58	13	1.33333	B3	59	100	
14	1.38622	D4	62	74	14	1.66667	D4	62	100	
15	1.39022	D5	74	83	16	1.66667	D5	74	100	
16	1.39423	F#4	66	70	15	1.66667	F#4	66	100	
17	1.39556	B3	59	73	19	1.66667	B3	59	100	
18	1.3969	F#3	54	70	18	1.66667	F#3	54	100	
19	1.41293	B2	47	51	17	1.66667	B2	47	100	
20	1.5211	D4	62	75	20	2	D4	62	100	
21	1.52511	D5	74	89	22	2	D5	74	100	
22	1.53045	F#4	66	72	21	2	F#4	66	100	
23	1.53178	B3	59	72	25	2	B3	59	100	
24	1.53579	B2	47	67	23	2	B2	47	100	
25	1.54514	F#3	54	66	24	2	F#3	54	100	
26	1.668	D5	74	82	28	2.33333	D5	74	100	
27	1.68803	D4	62	70	26	2.33333	D4	62	100	
28	1.7508	B3	59	36	*	-1	*	-1	-1	
29	1.78018	F#3	54	2	*	-1	*	-1	-1	
30	1.80555	B4	71	86	34	2.66667	B4	71	100	
31	1.80689	D4	62	88	32	2.66667	D4	62	100	
32	1.81357	F#3	54	19	36	2.66667	F#3	54	100	
33	1.82024	F#4	66	77	33	2.66667	F#4	66	100	
34	1.83493	D3	50	65	35	2.66667	D3	50	100	
35	1.83493	B3	59	47	37	2.66667	B3	59	100	
36	2.13007	B4	71	77	40	3.33333	B4	71	100	
37	2.13274	D3	50	71	41	3.33333	D3	50	100	
38	2.13408	F#3	54	71	42	3.33333	F#3	54	100	
39	2.13541	B3	59	68	43	3.33333	B3	59	100	
40	2.13809	D4	62	72	38	3.33333	D4	62	100	
41	2.14743	F#4	66	70	39	3.33333	F#4	66	100	
42	2.4212	B4	71	76	46	4	B4	71	100	
43	2.42655	D4	62	69	44	4	D4	62	100	
44	2.42922	D3	50	64	47	4	D3	50	100	
45	2.42922	F#3	54	67	48	4	F#3	54	100	
46	2.44391	F#4	66	67	45	4	F#4	66	100	
47	2.73237	Bb3	58	69	50	4.66667	Bb3	58	100	
48	2.7337	F#3	54	74	55	4.66667	F#3	54	100	
49	2.73504	C#5	73	79	53	4.66667	C#5	73	100	
50	2.73504	F#4	66	77	52	4.66667	F#4	66	100	
51	2.73771	F#2	42	58	54	4.66667	F#2	42	100	
52	2.7524	E4	64	41	51	4.66667	E4	64	100	
53	3.05422	C#5	73	78	58	5.33334	C#5	73	100	
54	3.05422	Bb3	58	73	60	5.33334	Bb3	58	100	
55	3.05956	E4	64	71	56	5.33334	E4	64	100	
56	3.06089	F#4	66	70	57	5.33334	F#4	66	100	
57	3.07291	F#3	54	56	59	5.33334	F#3	54	100	
58	3.18509	F#3	54	72	64	5.66667	F#3	54	100	
59	3.18509	C#5	73	81	63	5.66667	C#5	73	100	
60	3.19043	Bb3	58	72	65	5.66667	Bb3	58	100	
61	3.20379	E4	64	67	61	5.66667	E4	64	100	
62	3.20513	F#4	66	64	62	5.66667	F#4	66	100	
63	3.32265	Bb3	58	71	70	6	Bb3	58	100	
64	3.32398	C#5	73	85	68	6	C#5	73	100	
65	3.33066	E4	64	77	66	6	E4	64	100	
66	3.33199	F#3	54	69	69	6	F#3	54	100	
67	3.33734	F#4	66	68	67	6	F#4	66	100	
68	3.45619	C#5	73	83	73	6.33334	C#5	73	100	
69	3.46287	Bb3	58	74	75	6.33334	Bb3	58	100	
70	3.46421	E4	64	74	71	6.33334	E4	64	100	
71	3.46821	F#3	54	61	74	6.33334	F#3	54	100	
72	3.49225	F#4	66	40	72	6.33334	F#4	66	100	
73	3.61511	F#4	66	93	78	6.66667	F#4	66	120	
74	3.61912	E4	64	83	77	6.66667	E4	64	120	
75	3.62179	Bb3	58	83	76	6.66667	Bb3	58	120	
76	3.63248	C#3	49	65	79	6.66667	C#3	49	100	
77	3.63515	F#3	54	72	80	6.66667	F#3	54	100	
78	4.48718	B4	71	63	84	8.66667	B4	71	100	
79	4.49118	F#3	54	62	87	8.66667	F#3	54	100	
80	4.49652	B2	47	59	85	8.66667	B2	47	100	
81	4.49786	B3	59	59	81	8.66667	B3	59	100	
82	4.50187	D3	50	57	86	8.66667	D3	50	100	
83	4.50721	F#4	66	53	83	8.66667	F#4	66	100	
84	4.51388	D4	62	44	82	8.66667	D4	62	100	
85	4.78231	Bb4	70	81	89	9.33334	Bb4	70	100	
86	4.78498	Bb3	58	73	88	9.33334	Bb3	58	100	
87	4.78632	F#3	54	61	92	9.33334	F#3	54	100	
88	4.78899	B2	47	52	90	9.33334	B2	47	100	
89	4.797	D3	50	56	91	9.33334	D3	50	100	
90	4.9212	F#3	54	67	97	9.66667	F#3	54	100	
91	4.9212	B4	71	73	94	9.66667	B4	71	100	
92	4.92521	B2	47	68	95	9.66667	B2	47	100	
93	4.93589	B3	59	67	93	9.66667	B3	59	100	
94	4.94123	D3	50	65	96	9.66667	D3	50	100	
95	5.07211	B4	71	82	99	10	B4	71	100	
96	5.07612	B3	59	76	98	10	B3	59	100	
97	5.07612	F#3	54	73	102	10	F#3	54	100	
98	5.08012	D3	50	66	101	10	D3	50	100	
99	5.08279	B2	47	74	100	10	B2	47	100	
100	5.20966	C#4	61	80	103	10.3333	C#4	61	100	
101	5.21634	C#5	73	84	104	10.3333	C#5	73	100	
102	5.22702	B2	47	69	105	10.3333	B2	47	100	
103	5.22702	F#3	54	72	107	10.3333	F#3	54	100	
104	5.23904	D3	50	54	106	10.3333	D3	50	100	
105	5.3392	D4	62	93	108	10.6667	D4	62	100	
106	5.3392	D5	74	98	109	10.6667	D5	74	100	
107	5.36057	G3	55	85	113	10.6667	G3	55	100	
108	5.37927	G2	43	56	110	10.6667	G2	43	100	
109	5.39396	B2	47	31	111	10.6667	B2	47	100	
110	5.39796	C#5	73	12	*	-1	*	-1	-1	
111	5.41933	D3	50	21	112	10.6667	D3	50	100	
112	5.65571	D4	62	88	114	11.3333	D4	62	100	
113	5.65838	D5	74	93	115	11.3333	D5	74	100	
114	5.66906	G3	55	89	119	11.3333	G3	55	100	
115	5.67574	B2	47	72	117	11.3333	B2	47	100	
116	5.68108	D3	50	70	118	11.3333	D3	50	100	
117	5.68643	G2	43	67	116	11.3333	G2	43	100	
118	5.70913	G4	67	32	*	-1	*	-1	-1	
119	5.9602	D5	74	92	121	12	D5	74	100	
120	5.9642	D4	62	89	120	12	D4	62	100	
121	5.96554	G3	55	93	125	12	G3	55	100	
122	5.96821	G2	43	80	122	12	G2	43	100	
123	5.97622	B2	47	78	123	12	B2	47	100	
124	5.97756	D3	50	73	124	12	D3	50	100	
125	6.29406	E5	76	88	129	12.6667	E5	76	100	
126	6.29807	E4	64	86	126	12.6667	E4	64	100	
127	6.30074	E3	52	81	133	12.6667	E3	52	100	
128	6.30608	Bb2	46	81	131	12.6667	Bb2	46	100	
129	6.30608	C#3	49	75	132	12.6667	C#3	49	100	
130	6.30875	G4	67	76	127	12.6667	G4	67	100	
131	6.31009	Bb4	70	87	128	12.6667	Bb4	70	100	
132	6.31009	E2	40	66	130	12.6667	E2	40	100	
133	6.61858	E5	76	89	137	13.3333	E5	76	100	
134	6.62393	E4	64	88	134	13.3333	E4	64	100	
135	6.62526	Bb4	70	90	136	13.3333	Bb4	70	100	
136	6.62526	C#3	49	72	140	13.3333	C#3	49	100	
137	6.62793	Bb2	46	79	139	13.3333	Bb2	46	100	
138	6.62927	E3	52	69	141	13.3333	E3	52	100	
139	6.63594	G4	67	76	135	13.3333	G4	67	100	
140	6.6493	E2	40	50	138	13.3333	E2	40	100	
141	6.99251	E4	64	93	142	14	E4	64	100	
142	6.99251	E5	76	90	145	14	E5	76	100	
143	6.99385	E2	40	58	146	14	E2	40	100	
144	6.99519	A4	69	79	144	14	Bb4	70	100	
145	6.99786	A2	45	73	147	14	Bb2	46	100	
146	6.99786	E3	52	77	149	14	E3	52	100	
147	7.00053	C#3	49	74	148	14	C#3	49	100	
148	7.00587	G4	67	70	143	14	G4	67	100	
149	7.60683	G5	79	88	153	14.6667	G5	79	100	
150	7.61618	C#2	37	62	154	14.6667	C#2	37	100	
151	7.61618	C#3	49	63	156	14.6667	C#3	49	100	
152	7.61618	E5	76	83	152	14.6667	E5	76	100	
153	7.61751	G4	67	91	150	14.6667	G4	67	100	
154	7.61751	A4	69	83	151	14.6667	A4	69	100	
155	7.62152	A2	45	64	155	14.6667	A2	45	100	
156	10.7425	D3	50	27	159	16.6667	D3	50	70	
157	10.848	F#6	90	55	158	16.6667	F#6	90	70	
158	10.864	F#5	78	42	157	16.6667	F#5	78	70	
159	11.4249	F#6	90	62	161	17.3333	F#6	90	70	
160	11.4343	A3	57	40	162	17.3333	A3	57	70	
161	11.4383	F#5	78	49	160	17.3333	F#5	78	70	
162	11.8002	Bb3	58	44	165	18	Bb3	58	70	
163	11.8162	F#6	90	70	164	18	F#6	90	70	
164	11.8296	F#5	78	59	163	18	F#5	78	70	
