// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.51042	F4	65	63	0	0	F4	65	80	
1	1.57719	Eb4	63	57	1	0.0666665	Eb4	63	80	
2	1.61859	F3	53	57	4	0.266666	F3	53	80	
3	1.62927	C#4	61	65	2	0.133333	C#4	61	80	
4	1.69872	Bb3	58	66	3	0.199999	Bb3	58	80	
5	1.70005	C#3	49	66	5	0.333333	C#3	49	80	
6	1.7321	Bb2	46	53	6	0.399999	Bb2	46	80	
7	1.79487	F2	41	60	7	0.466666	F2	41	80	
8	1.94177	Eb2	39	63	8	0.533332	Eb2	39	80	
9	2.01255	C#2	37	68	9	0.599998	C#2	37	80	
10	2.13541	Bb1	34	113	11	0.666665	Bb1	34	80	
11	2.14743	Bb0	22	91	10	0.666665	Bb0	22	80	
12	2.67227	F4	65	87	*	-1	*	-1	-1	
13	2.67628	F5	77	95	12	0.766665	F5	77	127	
14	2.68029	C#6	85	85	*	-1	*	-1	-1	
15	2.68162	F6	89	83	14	0.766665	F6	89	127	
16	2.68563	C#4	61	72	*	-1	*	-1	-1	
17	2.6883	F3	53	70	*	-1	*	-1	-1	
18	2.69231	Bb3	58	66	*	-1	*	-1	-1	
19	2.85657	C#5	73	104	19	0.799998	C#5	73	127	
20	2.86057	C#6	85	96	21	0.799998	C#6	85	127	
21	2.86191	F4	65	95	18	0.766665	F4	65	127	
22	2.86191	Bb5	82	94	13	0.766665	Bb5	82	127	
23	2.86725	F3	53	88	15	0.766665	F3	53	127	
24	2.86725	C#4	61	96	17	0.766665	C#4	61	127	
25	2.87126	Bb3	58	85	16	0.766665	Bb3	58	127	
26	4.1306	F5	77	54	*	-1	*	-1	-1	
27	4.17601	C#5	73	40	*	-1	*	-1	-1	
28	4.28418	C#5	73	7	*	-1	*	-1	-1	
29	4.51656	Bb4	70	49	*	-1	*	-1	-1	
30	4.53926	C#4	61	39	*	-1	*	-1	-1	
31	4.65678	F4	65	51	*	-1	*	-1	-1	
32	4.80368	C#5	73	47	*	-1	*	-1	-1	
