// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.51282	A2	45	42	1	0	A2	45	80	
1	0.538461	A4	69	66	0	0	A4	69	80	
2	0.643162	B4	71	68	2	0.125	B4	71	80	
3	0.759615	C5	72	72	3	0.25	C5	72	80	
4	1.03739	E5	76	68	4	0.5	E5	76	80	
5	1.2906	A3	57	54	6	0.75	A3	57	80	
6	1.29487	C5	72	72	5	0.75	C5	72	80	
7	1.40812	G#3	56	62	7	0.875	G#3	56	80	
8	1.52671	A3	57	59	9	1	A3	57	80	
9	1.52991	A4	69	74	8	1	A4	69	80	
10	1.63141	G#3	56	68	10	1.125	G#3	56	80	
11	1.77457	A3	57	53	12	1.25	A3	57	80	
12	1.77457	E4	64	69	11	1.25	E4	64	80	
13	1.86218	G#3	56	64	13	1.375	G#3	56	80	
14	2.00213	A3	57	47	15	1.5	A3	57	80	
15	2.0235	A4	69	70	14	1.5	A4	69	80	
16	2.28846	E3	52	49	17	1.75	E3	52	80	
17	2.2906	C5	72	71	16	1.75	C5	72	80	
18	2.52884	C3	48	49	19	2	C3	48	80	
19	2.52991	E5	76	73	18	2	E5	76	80	
20	2.81517	B4	71	79	20	2.25	B4	71	80	
21	2.81624	A2	45	48	21	2.25	A2	45	80	
22	2.90919	C5	72	82	22	2.375	C5	72	80	
23	3.02243	D5	74	78	23	2.5	D5	74	80	
24	3.2906	F5	77	63	24	2.75	F5	77	80	
25	3.53632	A3	57	59	26	3	A3	57	80	
26	3.53739	D5	74	70	25	3	D5	74	80	
27	3.6485	G#3	56	65	27	3.125	G#3	56	80	
28	3.75854	A3	57	66	29	3.25	A3	57	80	
29	3.7703	B4	71	70	28	3.25	B4	71	80	
30	3.86431	G#3	56	65	30	3.375	G#3	56	80	
31	3.98611	A3	57	65	32	3.5	A3	57	80	
32	3.99359	G#4	68	78	31	3.5	G#4	68	80	
33	4.07692	G#3	56	76	33	3.625	G#3	56	80	
34	4.22329	A3	57	56	35	3.75	A3	57	80	
35	4.23931	B4	71	85	34	3.75	B4	71	80	
36	4.48824	D5	74	79	36	4	D5	74	80	
37	4.49359	F3	53	57	37	4	F3	53	80	
38	4.7329	F5	77	86	38	4.25	F5	77	80	
39	4.73397	D3	50	51	39	4.25	D3	50	80	
40	4.98824	A2	45	51	41	4.5	A2	45	80	
41	5.00213	D5	74	82	40	4.5	D5	74	80	
42	5.11004	E5	76	85	42	4.625	E5	76	80	
43	5.22649	F5	77	83	43	4.75	F5	77	80	
44	5.47115	G#5	80	88	44	5	G#5	80	80	
45	5.7126	F5	77	74	45	5.25	F5	77	80	
46	5.72115	A3	57	63	46	5.25	A3	57	80	
47	5.83653	G#3	56	70	47	5.375	G#3	56	80	
48	5.94658	A3	57	67	49	5.5	A3	57	80	
49	5.95405	D5	74	75	48	5.5	D5	74	80	
50	6.06944	G#3	56	69	50	5.625	G#3	56	80	
51	6.18696	B4	71	83	51	5.75	B4	71	80	
52	6.18803	A3	57	64	52	5.75	A3	57	80	
53	6.29593	G#3	56	66	53	5.875	G#3	56	80	
54	6.42521	A3	57	59	55	6	A3	57	80	
55	6.42521	D5	74	84	54	6	D5	74	80	
56	6.67414	F5	77	86	56	6.25	F5	77	80	
57	6.68589	F3	53	59	57	6.25	F3	53	80	
58	6.91559	D3	50	54	59	6.5	D3	50	80	
59	6.91559	G#5	80	88	58	6.5	G#5	80	80	
60	6.94764	E5	76	28	*	-1	*	-1	-1	
61	7.18589	A2	45	51	61	6.75	A2	45	80	
62	7.18803	A5	81	84	60	6.75	A5	81	80	
63	7.46153	G5	79	71	62	7	G5	79	80	
64	7.56303	F5	77	67	63	7.125	F5	77	80	
65	7.66239	E5	76	71	64	7.25	E5	76	80	
66	7.77563	D5	74	70	65	7.375	D5	74	80	
67	7.88995	C5	72	70	66	7.5	C5	72	80	
68	8.13461	A4	69	68	67	7.75	A4	69	80	
69	8.38888	E4	64	58	68	8	E4	64	80	
70	8.63033	C4	60	65	69	8.25	C4	60	80	
71	8.88567	A3	57	62	70	8.5	A3	57	80	
72	9.10576	Eb4	63	75	71	8.75	Eb4	63	80	
73	9.36965	G5	79	75	73	9	G5	79	80	
74	9.37072	E3	52	76	75	9	E3	52	80	
75	9.38247	B4	71	49	74	9	B4	71	80	
76	9.50106	F#3	54	84	76	9.125	F#3	54	80	
77	9.62499	G3	55	83	77	9.25	G3	55	80	
78	9.87285	B3	59	81	78	9.5	B3	59	80	
79	10.1303	G3	55	55	80	9.75	G3	55	80	
80	10.1346	E5	76	64	79	9.75	E5	76	80	
81	10.2286	Eb5	75	71	81	9.875	Eb5	75	80	
82	10.3344	E5	76	68	82	10	E5	76	80	
83	10.3504	E3	52	64	83	10	E3	52	80	
84	10.4273	D3	50	3	*	-1	*	-1	-1	
85	10.453	Eb5	75	73	84	10.125	Eb5	75	80	
86	10.5737	E5	76	62	85	10.25	E5	76	80	
87	10.5844	B2	47	71	86	10.25	B2	47	80	
88	10.6154	D3	50	28	*	-1	*	-1	-1	
89	10.6891	Eb5	75	70	87	10.375	Eb5	75	80	
90	10.8066	E5	76	75	88	10.5	E5	76	80	
91	10.8077	E3	52	74	89	10.5	E3	52	80	
92	10.9476	B4	71	77	90	10.625	B4	71	80	
93	11.0459	G3	55	73	92	10.75	G3	55	80	
94	11.0513	A4	69	78	91	10.75	A4	69	80	
95	11.172	G4	67	73	93	10.875	G4	67	80	
96	11.2617	B3	59	79	95	11	B3	59	80	
97	11.2639	F#4	66	76	94	11	F#4	66	80	
98	11.3718	E4	64	74	96	11.125	E4	64	80	
99	11.4989	F#3	54	79	99	11.25	F#3	54	80	
100	11.5096	C5	72	83	98	11.25	C5	72	80	
101	11.532	A4	69	20	97	11.25	A4	69	80	
102	11.6036	G3	55	87	100	11.375	G3	55	80	
103	11.7318	A3	57	78	101	11.5	A3	57	80	
104	12.0043	C4	60	73	102	11.75	C4	60	80	
105	12.2553	A3	57	65	103	12	A3	57	80	
106	12.3461	B4	71	67	104	12.125	B4	71	80	
107	12.4658	C5	72	80	105	12.25	C5	72	80	
108	12.4776	F#3	54	63	106	12.25	F#3	54	80	
109	12.5801	B4	71	81	107	12.375	B4	71	80	
110	12.6944	C5	72	82	108	12.5	C5	72	80	
111	12.7008	Eb3	51	64	109	12.5	Eb3	51	80	
112	12.8109	B4	71	81	110	12.625	B4	71	80	
113	12.9295	F#3	54	75	112	12.75	F#3	54	80	
114	12.9295	C5	72	80	111	12.75	C5	72	80	
115	13.0555	G5	79	76	113	12.875	G5	79	80	
116	13.1528	A3	57	79	115	13	A3	57	80	
117	13.1645	F#5	78	77	114	13	F#5	78	80	
118	13.266	E5	76	78	116	13.125	E5	76	80	
119	13.3718	Eb5	75	79	117	13.25	Eb5	75	80	
120	13.3771	C4	60	80	118	13.25	C4	60	80	
121	13.4968	E5	76	67	119	13.375	E5	76	80	
122	13.5983	A3	57	84	124	13.5	A3	57	80	
123	13.6175	F#4	66	61	120	13.5	F#4	66	80	
124	13.6218	Eb5	75	78	123	13.5	Eb5	75	80	
125	13.7276	B3	59	87	125	13.625	B3	59	80	
126	13.844	C4	60	83	126	13.75	C4	60	80	
127	14.1068	Eb4	63	78	127	14	Eb4	63	80	
128	14.3323	C4	60	76	128	14.25	C4	60	80	
129	14.4348	E5	76	71	129	14.375	E5	76	80	
130	14.5523	A3	57	67	131	14.5	A3	57	80	
131	14.5641	F#5	78	74	130	14.5	F#5	78	80	
132	14.6741	E5	76	77	132	14.625	E5	76	80	
133	14.7852	F#3	54	70	134	14.75	F#3	54	80	
134	14.7906	F#5	78	77	133	14.75	F#5	78	80	
135	14.906	E5	76	78	135	14.875	E5	76	80	
136	15.0149	A3	57	71	137	15	A3	57	80	
137	15.0149	F#5	78	82	136	15	F#5	78	80	
138	15.1346	E5	76	77	138	15.125	E5	76	80	
139	15.2372	C4	60	68	140	15.25	C4	60	80	
140	15.25	Eb5	75	76	139	15.25	Eb5	75	80	
141	15.3696	F#5	78	74	141	15.375	F#5	78	80	
142	15.4733	Eb4	63	76	143	15.5	Eb4	63	80	
143	15.4808	B4	71	76	142	15.5	B4	71	80	
144	15.5876	A4	69	82	144	15.625	A4	69	80	
145	15.7169	G4	67	76	145	15.75	G4	67	80	
146	15.7286	E4	64	75	146	15.75	E4	64	80	
147	15.9829	E3	52	60	147	16	E3	52	80	
148	16.1047	F#3	54	71	148	16.125	F#3	54	80	
149	16.2083	G3	55	68	149	16.25	G3	55	80	
150	16.3066	A3	57	73	150	16.375	A3	57	80	
151	16.4412	B3	59	66	151	16.5	B3	59	80	
152	16.7019	E4	64	69	152	16.75	E4	64	80	
153	16.9423	G4	67	69	153	17	G4	67	80	
154	17.188	B4	71	75	154	17.25	B4	71	80	
155	17.4305	E5	76	73	155	17.5	E5	76	80	
156	17.6763	Bb4	70	72	156	17.75	Bb4	70	80	
157	17.9156	E5	76	32	158	18	E5	76	80	
158	17.9231	B4	71	50	157	18	B4	71	80	
159	17.9316	G5	79	66	159	18	G5	79	80	
160	17.9348	E4	64	55	160	18	E4	64	80	
161	18.0395	F#4	66	61	161	18.125	F#4	66	80	
162	18.1496	G4	67	58	162	18.25	G4	67	80	
163	18.4166	B4	71	53	163	18.5	B4	71	80	
164	18.6506	G4	67	57	164	18.75	G4	67	80	
165	18.7756	F#5	78	58	165	18.875	F#5	78	80	
166	18.8857	G5	79	68	166	19	G5	79	80	
167	18.9134	E4	64	40	167	19	E4	64	80	
168	18.9989	F#5	78	67	168	19.125	F#5	78	80	
169	19.1154	G5	79	71	169	19.25	G5	79	80	
170	19.1325	B3	59	62	170	19.25	B3	59	80	
171	19.2308	F#5	78	71	171	19.375	F#5	78	80	
172	19.3515	G5	79	81	172	19.5	G5	79	80	
173	19.3632	C#4	61	66	173	19.5	C#4	61	80	
174	19.4733	F5	77	71	174	19.625	F5	77	80	
175	19.5865	E5	76	75	175	19.75	E5	76	80	
176	19.5929	E4	64	64	176	19.75	E4	64	80	
177	19.688	D5	74	76	177	19.875	D5	74	80	
178	19.8066	A4	69	75	179	20	A4	69	80	
179	19.8077	C#5	73	77	178	20	C#5	73	80	
180	19.9231	B4	71	65	180	20.125	B4	71	80	
181	19.9305	C5	72	48	*	-1	*	-1	-1	
182	20.0395	D4	62	71	184	20.25	D4	62	80	
183	20.0534	A4	69	61	181	20.25	A4	69	80	
184	20.0545	F5	77	72	183	20.25	F5	77	80	
185	20.1581	E4	64	73	185	20.375	E4	64	80	
186	20.2756	F4	65	69	186	20.5	F4	65	80	
187	20.532	A4	69	72	187	20.75	A4	69	80	
188	20.7692	F4	65	67	188	21	F4	65	80	
189	20.8333	E5	76	58	189	21.125	E5	76	80	
190	20.9466	F5	77	67	190	21.25	F5	77	80	
191	21.0128	D4	62	61	191	21.25	D4	62	80	
192	21.0758	E5	76	56	192	21.375	E5	76	80	
193	21.2072	F5	77	59	193	21.5	F5	77	80	
194	21.2275	A3	57	67	194	21.5	A3	57	80	
195	21.3045	E5	76	64	195	21.625	E5	76	80	
196	21.4316	F5	77	79	196	21.75	F5	77	80	
197	21.4444	B3	59	72	197	21.75	B3	59	80	
