// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.514155	D3	50	48	*	-1	*	-1	-1	
1	1.59856	F3	53	46	*	-1	*	-1	-1	
2	2.21821	A3	57	54	*	-1	*	-1	-1	
3	2.67895	D4	62	57	*	-1	*	-1	-1	
4	3.12233	F4	65	69	*	-1	*	-1	-1	
5	3.49759	A4	69	73	*	-1	*	-1	-1	
6	3.89022	G3	55	50	*	-1	*	-1	-1	
7	3.89556	C#4	61	67	*	-1	*	-1	-1	
8	3.89823	E3	52	48	*	-1	*	-1	-1	
9	4.29086	G4	67	71	*	-1	*	-1	-1	
10	4.70219	Bb4	70	69	*	-1	*	-1	-1	
11	5.19364	A4	69	64	*	-1	*	-1	-1	
12	5.19898	F3	53	49	*	-1	*	-1	-1	
13	5.20833	D4	62	47	*	-1	*	-1	-1	
14	5.77323	A3	57	55	*	-1	*	-1	-1	
15	6.2313	D4	62	68	*	-1	*	-1	-1	
16	6.6266	F4	65	73	*	-1	*	-1	-1	
17	7.02457	A4	69	82	*	-1	*	-1	-1	
18	7.41319	D5	74	87	*	-1	*	-1	-1	
19	7.80715	E4	64	75	*	-1	*	-1	-1	
20	7.82184	Bb3	58	64	*	-1	*	-1	-1	
21	7.82585	G3	55	56	*	-1	*	-1	-1	
22	8.32531	E5	76	78	*	-1	*	-1	-1	
23	8.82611	C#5	73	74	*	-1	*	-1	-1	
24	9.50587	D5	74	62	*	-1	*	-1	-1	
25	9.51655	F4	65	50	*	-1	*	-1	-1	
26	9.52189	A3	57	47	*	-1	*	-1	-1	
27	10.2511	A4	69	55	5	0.25	Eb4	63	80	
28	10.6878	C5	72	66	4	0.25	B4	71	80	
29	11.0804	F#4	66	59	*	-1	*	-1	-1	
30	11.477	A4	69	54	8	0.5	C#4	61	80	
31	11.8683	D4	62	49	*	-1	*	-1	-1	
32	12.2503	C4	60	51	*	-1	*	-1	-1	
33	12.6028	Bb3	58	56	6	0.375	G#4	68	80	
34	12.9581	A3	57	53	11	0.75	G3	55	80	
35	13.3774	Bb3	58	51	7	0.5	Bb4	70	80	
36	13.77	D4	62	47	*	-1	*	-1	-1	
37	14.1493	F#4	66	58	13	1	B3	59	80	
38	14.5192	A4	69	65	*	-1	*	-1	-1	
39	14.9065	C5	72	71	9	0.625	C#5	73	80	
40	15.2898	F#4	66	46	15	1.25	Bb3	58	80	
41	15.6784	G4	67	48	10	0.75	E5	76	80	
42	16.0737	Bb4	70	64	*	-1	*	-1	-1	
43	16.469	D4	62	47	*	-1	*	-1	-1	
44	16.8429	E4	64	46	*	-1	*	-1	-1	
45	16.8483	G3	55	38	18	1.5	G#3	56	80	
46	17.2516	G4	67	60	12	1	Eb5	75	80	
47	17.6309	D4	62	54	19	1.625	Bb3	58	80	
48	18.0061	C#4	61	55	22	1.75	B3	59	80	
49	18.0181	E3	52	52	*	-1	*	-1	-1	
50	18.4201	E4	64	62	14	1.25	C#5	73	80	
51	18.8047	G4	67	63	23	1.875	G#3	56	80	
52	19.2254	Bb4	70	62	24	2	Bb4	70	80	
53	19.6648	A4	69	61	17	1.5	B4	71	80	
54	20.1242	G4	67	55	27	2.125	C#4	61	80	
55	20.6397	F4	65	54	*	-1	*	-1	-1	
56	20.6517	D4	62	41	29	2.25	E4	64	80	
57	20.657	A3	57	36	*	-1	*	-1	-1	
58	21.1031	E4	64	50	20	1.75	G#5	80	80	
59	21.5438	D4	62	40	21	1.75	E5	76	80	
60	22.0993	F5	77	62	*	-1	*	-1	-1	
61	22.1888	E5	76	56	*	-1	*	-1	-1	
62	22.2649	F5	77	63	*	-1	*	-1	-1	
63	22.54	E3	52	47	31	2.5	Eb4	63	80	
64	22.695	F3	53	58	32	2.5	Eb4	63	80	
