// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.508814	C3	48	92	1	0	C3	48	96	
1	0.518162	C2	36	78	0	0	C2	36	96	
2	0.622328	C3	48	86	2	0.0852273	C3	48	96	
3	0.695779	G3	55	80	3	0.170455	G3	55	96	
4	0.78392	C4	60	78	4	0.255682	C4	60	96	
5	0.872061	E4	64	78	5	0.340909	E4	64	115	
6	0.95486	C4	60	63	6	0.426136	C4	60	96	
7	0.974892	D4	62	67	*	-1	*	-1	-1	
8	1.03899	G4	67	73	7	0.511364	G4	67	96	
9	1.05769	A4	69	53	*	-1	*	-1	-1	
10	1.09909	C5	72	78	8	0.596591	C5	72	96	
11	1.16586	E5	76	84	9	0.681818	E5	76	115	
12	1.24332	C5	72	74	10	0.767045	C5	72	96	
13	1.31009	G5	79	87	11	0.852272	G5	79	96	
14	1.38087	C6	84	81	12	0.9375	C6	84	96	
15	1.45165	E6	88	87	13	1.02273	E6	88	115	
16	1.54247	C6	84	86	14	1.10795	C6	84	96	
17	1.59589	G6	91	89	15	1.19318	G6	91	96	
18	1.67601	C7	96	80	16	1.27841	C7	96	96	
19	1.69605	B6	95	70	*	-1	*	-1	-1	
20	1.74546	E7	100	95	17	1.36364	E7	100	115	
21	1.83627	C7	96	83	18	1.44886	C7	96	96	
22	1.91373	G6	91	93	19	1.53409	G6	91	96	
23	1.96848	C6	84	88	20	1.61932	C6	84	96	
24	2.04727	E6	88	92	21	1.70454	E6	88	115	
25	2.12206	C6	84	85	22	1.78977	C6	84	96	
26	2.19284	G5	79	90	23	1.875	G5	79	96	
27	2.26763	C5	72	67	24	1.96023	C5	72	96	
28	2.27297	B4	71	82	*	-1	*	-1	-1	
29	2.34909	E5	76	74	25	2.04545	E5	76	115	
30	2.34909	D5	74	82	*	-1	*	-1	-1	
31	2.42388	B4	71	77	*	-1	*	-1	-1	
32	2.42788	C5	72	60	26	2.13068	C5	72	96	
33	2.53071	G4	67	47	27	2.21591	G4	67	96	
34	2.54807	F4	65	45	*	-1	*	-1	-1	
35	2.55876	F#4	66	14	*	-1	*	-1	-1	
36	2.57612	C4	60	76	28	2.30114	C4	60	96	
37	2.66426	E4	64	81	29	2.38636	E4	64	115	
38	2.75107	C4	60	75	30	2.47159	C4	60	96	
39	2.82185	G3	55	73	31	2.55682	G3	55	96	
40	2.90598	C3	48	80	32	2.64204	C3	48	96	
41	2.95139	F2	41	98	34	2.72727	F2	41	96	
42	2.96341	F1	29	83	33	2.72727	F1	29	96	
43	3.09962	C3	48	74	35	2.8125	C3	48	96	
44	3.17975	A3	57	74	36	2.89773	A3	57	96	
45	3.26255	C4	60	84	37	2.98295	C4	60	96	
46	3.34535	F4	65	79	38	3.06818	F4	65	115	
47	3.41212	C4	60	78	39	3.15341	C4	60	96	
48	3.50427	A4	69	86	40	3.23864	A4	69	96	
