// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	3.7906	C2	36	38	0	0	C2	36	33	
1	4.21475	E3	52	37	1	0.136364	E3	52	33	
2	4.46582	G3	55	24	2	0.272728	G3	55	33	
3	4.625	C4	60	36	3	0.409092	C4	60	33	
4	4.86539	E4	64	47	4	0.545456	E4	64	33	
5	4.89424	G5	79	57	5	0.545456	G5	79	33	
6	5.07372	E3	52	35	6	0.68182	E3	52	33	
7	5.23077	G3	55	38	7	0.818184	G3	55	33	
8	5.36325	C4	60	35	8	0.954548	C4	60	33	
9	5.46475	E4	64	50	9	1.09091	E4	64	33	
10	5.4968	G5	79	62	10	1.09091	G5	79	33	
11	5.65171	E3	52	15	11	1.22728	E3	52	33	
12	5.7265	G3	55	49	12	1.36364	G3	55	33	
13	5.86432	C4	60	47	13	1.5	C4	60	33	
14	6.01496	E4	64	45	14	1.63637	E4	64	33	
15	6.12607	E3	52	33	15	1.77273	E3	52	33	
16	6.27031	E5	76	65	17	1.9091	E5	76	33	
17	6.29274	G3	55	16	16	1.9091	G3	55	33	
18	6.37073	C4	60	45	18	2.04546	C4	60	33	
19	6.62501	D5	74	57	19	2.18182	D5	74	33	
20	6.69445	F3	53	35	20	2.31819	F3	53	33	
21	6.84509	G3	55	31	21	2.45455	G3	55	33	
22	6.95513	B3	59	42	22	2.59092	B3	59	33	
23	7.10578	D4	62	49	23	2.72728	D4	62	33	
24	7.12394	G4	67	60	24	2.72728	G4	67	33	
25	7.27137	F3	53	36	25	2.86364	F3	53	33	
26	7.41561	G3	55	28	26	3.00001	G3	55	33	
27	7.51603	B3	59	38	27	3.13637	B3	59	33	
28	7.67522	C5	72	61	28	3.27274	C5	72	33	
29	7.79702	E3	52	33	29	3.4091	E3	52	33	
30	7.92843	G3	55	31	30	3.54546	G3	55	33	
31	8.02458	C4	60	43	31	3.68183	C4	60	33	
32	8.21261	E4	64	34	32	3.81819	E4	64	33	
33	8.22116	E5	76	50	33	3.81819	E5	76	33	
34	8.47864	G3	55	35	35	4.09092	G3	55	33	
35	8.56732	C4	60	37	36	4.22728	C4	60	33	
36	8.6592	C3	48	45	37	4.22728	C3	48	33	
37	8.81091	C2	36	42	38	4.36365	C2	36	33	
38	8.88997	E3	52	36	39	4.50001	E3	52	33	
39	9.02351	G3	55	47	40	4.63638	G3	55	33	
40	9.13676	C4	60	44	41	4.77274	C4	60	33	
41	9.27244	E4	64	49	42	4.9091	E4	64	33	
42	9.31732	G5	79	62	43	4.9091	G5	79	33	
43	9.4327	E3	52	36	44	5.04547	E3	52	33	
44	9.57693	G3	55	30	45	5.18183	G3	55	33	
45	9.66561	C4	60	37	46	5.3182	C4	60	33	
46	9.80663	E4	64	51	47	5.45456	E4	64	33	
47	9.81945	G5	79	70	48	5.45456	G5	79	33	
48	9.96689	E3	52	24	49	5.59092	E3	52	33	
49	10.0769	G3	55	40	50	5.72729	G3	55	33	
50	10.2201	C4	60	43	51	5.86365	C4	60	33	
51	10.3547	E4	64	45	52	6.00002	E4	64	33	
52	10.4712	E3	52	39	53	6.13638	E3	52	33	
53	10.6026	E5	76	63	55	6.27274	E5	76	33	
54	10.6133	G3	55	32	54	6.27274	G3	55	33	
55	10.6955	C4	60	48	56	6.40911	C4	60	33	
56	10.9081	D5	74	52	57	6.54547	D5	74	33	
57	11.0289	F3	53	37	58	6.68184	F3	53	33	
58	11.1635	G3	55	36	59	6.8182	G3	55	33	
59	11.2724	B3	59	44	60	6.95456	B3	59	33	
60	11.4135	D4	62	48	61	7.09093	D4	62	33	
61	11.4156	G4	67	52	62	7.09093	G4	67	33	
62	11.5492	F3	53	38	63	7.22729	F3	53	33	
63	11.6795	G3	55	31	64	7.36366	G3	55	33	
64	11.7671	B3	59	51	65	7.50002	B3	59	33	
65	11.9274	C5	72	53	66	7.63638	C5	72	33	
66	12.2628	E3	52	40	67	7.90911	E3	52	33	
67	12.375	G3	55	48	68	8.04548	G3	55	33	
68	12.5054	C4	60	46	69	8.18184	C4	60	33	
69	12.5855	E4	64	56	70	8.3182	E4	64	33	
70	12.7212	D4	62	51	71	8.45457	D4	62	33	
71	12.8462	C4	60	45	72	8.59093	C4	60	33	
72	12.8494	G2	43	41	73	8.59093	G2	43	33	
73	12.9616	B3	59	52	74	8.7273	B3	59	33	
74	12.9744	G1	31	46	75	8.7273	G1	31	33	
75	13.0866	G3	55	48	76	8.86366	G3	55	33	
76	13.2489	B3	59	39	77	9.00002	B3	59	33	
77	13.3643	D4	62	36	78	9.13639	D4	62	33	
78	13.5652	F5	77	66	80	9.27275	F5	77	33	
79	13.5716	G4	67	53	79	9.27275	G4	67	33	
