//Version: ScorePerfmMatch_v170104
// Score: ./score_hmm.txt
// Perfm: ./infer_spr.txt
// fmt3x: ./score_fmt3x.txt
0	1.51576	1.69738	Eb4	35	41	0	0	236	P1-1-0	0	0
1	1.53579	1.69738	Eb5	35	35	0	0	236	P1-1-1	0	-
2	1.86832	2.03125	Eb5	36	36	0	0	472	P1-1-3	0	-
3	1.86966	2.02324	Eb4	36	33	0	0	472	P1-1-2	0	-
4	2.19551	2.46528	Eb5	46	35	0	0	708	P1-1-5	0	-
5	2.20753	2.45593	Eb4	42	42	0	0	708	P1-1-4	0	-
6	2.50267	2.66159	Eb7	53	52	0	0	944	P1-1-7	0	-
7	2.51068	2.66159	Eb6	48	55	0	0	944	P1-1-6	0	-
8	2.82051	2.97275	Eb7	58	54	0	0	1181	P1-1-9	0	-
9	2.82852	2.97275	Eb6	60	55	0	0	1181	P1-1-8	0	-
10	3.12767	3.35069	Eb7	60	40	0	0	1417	P1-1-11	0	-
11	3.14236	3.31597	Eb6	54	58	0	0	1417	P1-1-10	0	-
12	3.46821	3.67655	Eb4	45	35	0	0	1653	P1-1-12	0	-
13	3.47088	3.62446	Eb5	43	52	0	0	1653	P1-1-13	0	-
14	3.79674	3.96768	Eb5	58	35	0	0	1889	P1-1-15	0	-
15	3.79807	3.961	Eb4	46	37	0	0	1889	P1-1-14	0	-
16	4.11057	4.36698	Eb5	54	35	0	0	2125	P1-1-17	0	-
17	4.11324	4.38167	Eb4	50	35	0	0	2125	P1-1-16	0	-
18	4.41773	4.58466	Eb7	62	56	0	0	2362	P1-1-19	0	-
19	4.42574	4.59001	Eb6	56	57	0	0	2362	P1-1-18	0	-
20	4.74225	4.89716	Eb7	68	56	0	0	2598	P1-1-21	0	-
21	4.75026	4.89049	Eb6	65	55	0	0	2598	P1-1-20	0	-
22	5.05074	5.28579	Eb7	66	40	0	0	2834	P1-1-23	0	-
23	5.05742	5.25641	Eb6	62	50	0	0	2834	P1-1-22	0	-
24	5.3766	5.71314	Eb4	41	40	0	0	3070	P1-1-24	0	-
25	5.38862	5.71314	Eb5	41	35	0	0	3070	P1-1-25	0	-
26	5.71447	5.92147	Eb7	42	41	0	0	3307	P1-1-27	0	-
27	5.71848	5.89075	Eb6	45	52	0	0	3307	P1-1-26	0	-
28	6.05635	6.34214	Eb7	50	36	0	0	3543	P1-1-29	0	-
29	6.07238	6.33546	Eb6	48	36	0	0	3543	P1-1-28	0	-
30	6.40357	6.79086	Eb4	36	39	0	0	3779	P1-1-30	0	-
31	6.43028	6.80956	Eb5	28	38	0	0	3779	P1-1-31	0	-
32	6.88568	7.14209	Eb7	37	43	0	0	4015	P1-1-33	0	-
33	6.88968	7.15945	Eb6	35	35	0	0	4015	P1-1-32	0	-
34	7.57344	8.26922	Eb6	34	42	0	0	4251	P1-1-34	0	-
35	7.59214	8.20779	Eb7	37	40	0	0	4251	P1-1-35	0	-
36	9.16265	9.32691	Eb5	43	59	0	0	5669	P1-1-36	0	-
37	9.34962	9.41773	Eb6	50	58	0	0	5787	P1-1-38	0	-
38	9.56196	9.62606	Eb6	72	59	0	0	5905	P1-1-39	0	-
39	9.68749	9.79166	Eb7	63	60	0	0	6023	P1-1-41	0	-
40	9.83172	9.87579	Eb6	73	60	0	0	6141	P1-1-42	0	-
41	9.94524	10.0467	Eb7	63	50	0	0	6259	P1-1-44	0	-
42	10.0975	10.1335	C#6	72	63	0	0	6377	P1-1-45	0	-
43	10.2016	10.2898	Eb7	67	39	0	0	6496	P1-1-47	0	-
44	10.2324	10.3245	G#3	53	58	0	0	6614	P1-1-50	0	-
45	10.3232	10.3646	Eb4	47	51	0	0	6676	P1-1-51	0	-
46	10.3793	10.41	B5	76	65	0	0	6614	P1-1-48	0	-
47	10.3833	10.4207	B4	59	63	0	0	6735	P1-1-53	0	-
48	10.5195	10.5542	Eb7	69	59	0	0	6735	P1-1-52	0	-
49	10.6664	10.6944	B5	75	68	0	0	6850	P1-1-54	0	-
50	10.7906	10.8387	Eb7	74	48	0	0	6968	P1-1-56	0	-
51	10.9415	10.9896	Bb5	80	62	0	0	7086	P1-1-57	0	-
52	11.0817	11.1058	Eb7	66	67	0	0	7204	P1-1-59	0	-
53	11.0991	11.1325	B3	47	58	0	0	7322	P1-1-62	0	-
54	11.1605	11.238	G#4	44	56	0	0	7384	P1-1-63	0	-
55	11.2233	11.2527	G#5	78	65	0	0	7322	P1-1-60	0	-
56	11.2286	11.25	Eb5	71	67	0	0	7444	P1-1-65	0	-
57	11.3475	11.3782	Eb7	78	61	0	0	7444	P1-1-64	0	-
58	11.5171	11.5451	G5	73	69	0	0	7559	P1-1-66	0	-
59	11.6586	11.6867	Eb7	65	65	0	0	7677	P1-1-68	0	-
60	11.7962	11.8363	G#5	78	61	0	0	7795	P1-1-69	0	-
61	11.9324	11.9645	Eb7	74	59	0	0	7913	P1-1-71	0	-
62	11.9364	12.0099	Eb4	55	56	0	0	8031	P1-1-74	0	-
63	12.0045	12.0686	Bb4	55	54	0	0	8093	P1-1-75	0	-
64	12.0833	12.1047	G5	66	68	0	0	8153	P1-1-77	0	-
65	12.0887	12.1207	Bb5	78	65	0	0	8031	P1-1-72	0	-
66	12.2169	12.2462	Eb7	78	67	0	0	8153	P1-1-76	0	-
67	12.3932	12.4252	F#5	43	56	0	0	8267	P1-1-79	1	-
68	12.5427	12.5628	Eb7	70	66	0	0	8385	P1-1-80	0	-
69	12.6829	12.747	Eb5	75	56	0	0	8503	P1-1-81	0	-
70	12.7991	12.9233	Eb6	62	50	0	0	8622	P1-1-83	0	-
71	12.8192	12.946	G4	36	60	0	0	8740	P1-1-86	0	-
72	12.954	12.9767	Bb4	66	64	0	0	8802	P1-1-87	0	-
73	12.9554	12.9941	E5	69	65	0	0	8740	P1-1-84	0	-
74	13.0849	13.1557	Eb6	53	44	0	0	8858	P1-1-88	0	-
75	13.2318	13.2625	Eb5	75	67	0	0	8976	P1-1-89	0	-
76	13.3547	13.4402	Eb6	45	55	0	0	9094	P1-1-91	0	-
77	13.5109	13.5417	C#5	78	66	0	0	9212	P1-1-92	0	-
78	13.6218	13.6765	Eb6	60	57	0	0	9330	P1-1-94	0	-
79	13.786	13.8208	G#4	60	62	0	0	9448	P1-1-97	0	-
80	13.8047	13.8408	B4	74	62	0	0	9448	P1-1-95	0	-
81	13.9396	13.9743	Eb6	65	65	0	0	9566	P1-1-98	0	-
82	14.0798	14.1119	B4	72	66	0	0	9685	P1-1-99	0	-
83	14.2134	14.2374	Eb6	62	67	0	0	9803	P1-1-101	0	-
84	14.3376	14.3737	Bb4	72	64	0	0	9921	P1-1-102	0	-
85	14.4925	14.5179	Eb6	56	62	0	0	10039	P1-1-104	0	-
86	14.5152	14.5913	B3	52	58	0	0	10157	P1-1-107	0	-
87	14.5847	14.6301	D4	56	62	0	0	10219	P1-1-108	0	-
88	14.6301	14.6621	G#4	76	61	0	0	-1	*	3	-
89	14.6367	14.6701	F4	62	66	0	0	10279	P1-1-110	0	-
90	14.7756	14.8103	Eb6	69	66	0	0	10279	P1-1-109	0	-
91	14.9159	14.9492	G4	70	66	0	0	10393	P1-1-111	0	-
92	15.0574	15.0841	Eb6	55	64	0	0	10511	P1-1-113	0	-
93	15.1896	15.2177	G#4	61	62	0	0	10629	P1-1-114	0	-
94	15.3472	15.3766	Eb6	52	60	0	0	10748	P1-1-116	0	-
95	15.4941	15.5809	Eb4	40	52	0	0	10866	P1-1-119	0	-
96	15.4981	15.5609	G4	41	50	0	0	10866	P1-1-120	0	-
97	15.5088	15.5475	Bb4	65	63	0	0	10866	P1-1-117	0	-
98	15.6704	15.7145	Eb6	61	60	0	0	10984	P1-1-121	0	-
99	15.7812	15.9455	Eb4	55	41	0	0	11102	P1-1-122	0	-
100	15.9268	15.9775	Eb5	65	54	0	0	11220	P1-1-124	0	-
101	16.0644	16.1138	Eb5	62	60	0	0	11338	P1-1-125	0	-
102	16.1819	16.2246	Eb6	66	62	0	0	11456	P1-1-127	0	-
103	16.3515	16.4036	Eb6	79	60	0	0	11574	P1-1-128	0	-
104	16.4717	16.5892	Eb7	69	59	0	0	11692	P1-1-130	0	-
105	16.6293	16.6813	Eb6	78	60	0	0	11811	P1-1-131	0	-
106	16.7441	16.8496	Eb7	66	59	0	0	11929	P1-1-133	0	-
107	16.8977	16.9337	C#6	76	61	0	0	12047	P1-1-134	0	-
108	16.9992	17.0593	Eb7	69	44	0	0	12165	P1-1-136	0	-
109	17.0205	17.0967	G#3	48	58	0	0	12283	P1-1-139	0	-
110	17.1047	17.1648	Eb4	47	57	0	0	12345	P1-1-140	0	-
111	17.1648	17.2048	B4	63	64	0	0	12405	P1-1-142	0	-
112	17.1675	17.2182	B5	79	63	0	0	12283	P1-1-137	0	-
113	17.305	17.3477	Eb7	71	57	0	0	12405	P1-1-141	0	-
114	17.4626	17.5013	B5	76	63	0	0	12519	P1-1-143	0	-
115	17.5988	17.6602	Eb7	71	43	0	0	12637	P1-1-145	0	-
116	17.7404	17.7858	Bb5	81	60	0	0	12755	P1-1-146	0	-
117	17.8766	17.9233	B3	52	62	0	0	12992	P1-1-151	0	-
118	17.9086	17.9487	Eb7	39	55	0	0	12874	P1-1-148	0	-
119	17.9687	18.0609	G#4	44	54	0	0	13054	P1-1-152	0	-
120	18.0222	18.0702	G#5	81	60	0	0	12992	P1-1-149	0	-
121	18.0328	18.0555	Eb5	66	65	0	0	13113	P1-1-154	0	-
122	18.1797	18.2038	Eb7	62	63	0	0	13113	P1-1-153	0	-
123	18.3079	18.3427	G5	76	63	0	0	13228	P1-1-155	0	-
124	18.4548	18.4842	Eb7	75	66	0	0	13346	P1-1-157	0	-
125	18.6017	18.6365	G#5	75	60	0	0	13464	P1-1-158	0	-
126	18.7139	18.8101	Eb4	51	58	0	0	13700	P1-1-163	0	-
127	18.75	18.8007	Eb7	72	48	0	0	13582	P1-1-160	0	-
128	18.7927	18.8595	Bb4	56	57	0	0	13762	P1-1-164	0	-
129	18.8809	18.9049	G5	58	65	0	0	13822	P1-1-166	0	-
130	18.8902	18.9236	Bb5	77	63	0	0	13700	P1-1-161	0	-
131	19.0278	19.0478	Eb7	78	69	0	0	13822	P1-1-165	0	-
132	19.172	19.2027	Eb5	85	64	0	0	13937	P1-1-167	0	-
133	19.3176	19.3389	Eb7	72	69	0	0	14055	P1-1-169	0	-
134	19.4778	19.574	Eb5	76	56	0	0	14173	P1-1-170	0	-
135	19.6047	19.7516	G4	33	61	0	0	14409	P1-1-175	0	-
136	19.6354	19.7155	Eb6	50	56	0	0	14291	P1-1-172	0	-
137	19.7569	19.7983	E5	72	62	0	0	14409	P1-1-173	0	-
138	19.7716	19.801	Bb4	55	57	0	0	14471	P1-1-176	0	-
139	19.8811	19.9866	Eb6	58	56	0	0	14527	P1-1-177	0	-
140	20.0267	20.0681	Eb5	81	58	0	0	14645	P1-1-178	0	-
141	20.1602	20.251	Eb6	54	57	0	0	14763	P1-1-180	0	-
142	20.2938	20.3566	C#5	77	62	0	0	14881	P1-1-181	0	-
143	20.3045	20.3298	Eb5	63	61	0	0	14881	P1-1-182	0	-
144	20.4353	20.5649	Eb6	56	60	0	0	15000	P1-1-183	0	-
145	20.5956	20.6437	B4	55	62	0	0	15118	P1-1-187	0	-
146	20.6036	20.6637	G#4	47	57	0	0	15118	P1-1-186	0	-
147	20.6076	20.6851	Eb5	69	54	0	0	15118	P1-1-184	0	-
148	20.7425	20.9295	Eb6	59	44	0	0	15236	P1-1-188	0	-
149	20.8827	21.0069	G#5	62	58	0	0	15354	P1-1-189	0	-
150	21.0056	21.0403	B5	64	67	0	0	15472	P1-1-190	0	-
151	21.1538	21.2086	Eb6	65	59	0	0	15590	P1-1-191	0	-
152	21.278	21.3007	Eb7	61	63	0	0	15708	P1-1-192	0	-
153	21.4797	21.7214	G4	39	36	0	0	15826	P1-1-196	0	-
154	21.481	21.684	Eb4	38	36	0	0	15826	P1-1-195	0	-
155	21.481	21.5838	C#5	40	56	0	0	15826	P1-1-197	0	-
156	21.4917	21.5678	Eb5	68	54	0	0	15826	P1-1-193	0	-
157	21.6279	21.7855	Eb6	61	35	0	0	15944	P1-1-198	0	-
158	21.7735	21.8923	G5	61	58	0	0	16062	P1-1-199	0	-
159	21.899	21.9311	Bb5	69	67	0	0	16181	P1-1-200	0	-
160	22.0526	22.1047	Eb6	60	56	0	0	16299	P1-1-201	0	-
161	22.2022	22.4185	Eb7	45	35	0	0	16417	P1-1-202	0	-
162	22.3851	22.5187	G#3	38	51	0	0	16535	P1-1-203	0	-
163	22.5481	22.6616	Eb4	45	36	0	0	16653	P1-1-204	0	-
164	22.6856	22.7364	B4	51	60	0	0	16771	P1-1-205	0	-
165	22.8579	22.9086	G#5	59	57	0	0	16889	P1-1-206	0	-
166	23.0115	23.0756	Eb5	61	58	0	0	17007	P1-1-207	0	-
167	23.1196	23.1557	Eb6	62	65	0	0	17126	P1-1-208	0	-
168	23.2906	23.3827	Eb7	63	38	0	0	17244	P1-1-209	0	-
169	23.4054	23.5083	Eb6	70	55	0	0	17362	P1-1-210	0	-
170	23.5577	23.7153	Eb7	72	37	0	0	17480	P1-1-211	0	-
171	23.6805	23.7847	Eb6	72	60	0	0	17598	P1-1-212	0	-
172	23.8274	23.9116	Eb7	76	59	0	0	17716	P1-1-213	0	-
173	23.9476	23.9917	C#6	66	61	0	0	17834	P1-1-214	0	-
174	24.1106	24.1426	C#6	66	69	0	0	17952	P1-1-215	0	-
175	24.1239	24.1867	G#2	52	59	0	0	17952	P1-1-217	0	-
176	24.1586	24.2267	B5	77	62	0	0	18011	P1-1-218	0	-
177	24.3109	24.3483	Eb7	71	62	0	0	18070	P1-1-219	0	-
178	24.4324	24.4885	B3	56	62	0	0	18189	P1-1-223	0	-
179	24.4404	24.5045	B5	76	59	0	0	18189	P1-1-220	0	-
180	24.4538	24.5152	Eb3	44	57	0	0	18189	P1-1-222	0	-
181	24.5967	24.6354	Eb7	76	54	0	0	18307	P1-1-224	0	-
182	24.7249	24.7676	Bb5	76	60	0	0	18425	P1-1-225	0	-
183	24.8718	24.8998	Eb7	56	60	0	0	18543	P1-1-227	0	-
184	24.9973	25.044	B2	55	61	0	0	18661	P1-1-230	0	-
185	25.0013	25.028	Bb5	70	70	0	0	18661	P1-1-228	0	-
186	25.012	25.0614	G#5	76	62	0	0	18720	P1-1-231	0	-
187	25.1616	25.1896	Eb7	69	68	0	0	18779	P1-1-232	0	-
188	25.2991	25.3405	G5	78	61	0	0	18897	P1-1-233	0	-
189	25.3005	25.3312	Eb4	51	60	0	0	18897	P1-1-236	0	-
190	25.3125	25.3686	G#3	48	51	0	0	18897	P1-1-235	0	-
191	25.4527	25.4968	Eb7	79	52	0	0	19015	P1-1-237	0	-
192	25.5876	25.6156	G#5	77	62	0	0	19133	P1-1-238	0	-
193	25.7171	25.7412	Eb7	77	69	0	0	19252	P1-1-240	0	-
194	25.856	25.8787	G5	66	66	0	0	19387	P1-1-241	0	-
195	25.8747	25.9455	Eb3	54	53	0	0	19387	P1-1-243	0	-
196	25.8747	25.8987	Bb5	79	70	0	0	19387	P1-1-242	0	-
197	25.8867	25.9228	A5	44	52	0	0	19387	P1-1-244	1	-
198	26.0203	26.051	Eb7	62	60	0	0	19488	P1-1-246	0	-
199	26.1685	26.2072	G4	62	64	0	0	19606	P1-1-250	0	-
200	26.1725	26.2006	Eb5	83	67	0	0	19606	P1-1-247	0	-
201	26.1739	26.2153	Bb3	55	60	0	0	19606	P1-1-249	0	-
202	26.3167	26.3368	Eb7	71	69	0	0	19724	P1-1-251	0	-
203	26.4663	26.5411	Eb5	69	55	0	0	19842	P1-1-252	0	-
204	26.5812	26.7014	Eb6	66	60	0	0	19960	P1-1-254	0	-
205	26.7067	26.7441	F#5	49	62	0	0	20078	P1-1-255	0	-
206	26.7214	26.7695	Bb4	61	57	0	0	20078	P1-1-258	0	-
207	26.7374	26.8002	E5	72	61	0	0	20137	P1-1-259	0	-
208	26.7388	26.7721	G4	49	58	0	0	20078	P1-1-257	0	-
209	26.8683	26.9604	Eb6	64	58	0	0	20196	P1-1-260	0	-
210	27.0045	27.0526	Eb5	73	55	0	0	20315	P1-1-261	0	-
211	27.0125	27.0406	Bb4	56	63	0	0	20315	P1-1-264	0	-
212	27.0245	27.0593	G4	44	59	0	0	20315	P1-1-263	0	-
213	27.1381	27.2235	Eb6	55	57	0	0	20433	P1-1-265	0	-
214	27.2716	27.3063	C#5	76	61	0	0	20551	P1-1-266	0	-
215	27.3891	27.4145	Eb6	55	64	0	0	20669	P1-1-268	0	-
216	27.548	27.5748	G#4	54	62	0	0	20787	P1-1-271	0	-
217	27.5627	27.6041	B4	68	61	0	0	20846	P1-1-272	0	-
218	27.5694	27.6041	C#5	43	55	0	0	-1	*	3	-
