//Version: ScorePerfmMatch_v170104
// Score: ./score_hmm.txt
// Perfm: ./infer_spr.txt
// fmt3x: ./score_fmt3x.txt
0	1.83975	1.90705	C#4	83	63	0	0	750	P1-1-0	0	0
1	2.1218	2.42735	A3	85	65	0	0	1000	P1-1-1	0	-
2	2.42308	2.46368	F#3	84	65	0	0	1250	P1-1-2	0	-
3	2.7468	3.65705	D4	91	47	0	0	1500	P1-1-3	0	-
4	3.67201	3.73932	C#4	81	62	0	0	2250	P1-1-4	0	-
5	3.79701	3.84509	B3	84	65	0	0	2375	P1-1-5	0	-
6	3.95406	4.91667	C#4	89	66	0	0	2500	P1-1-6	0	-
7	4.9327	5.01069	F#4	90	65	0	0	3250	P1-1-7	0	-
8	5.26176	6.17522	B3	94	60	0	0	3500	P1-1-8	0	-
9	6.24894	6.31518	A3	81	61	0	0	4250	P1-1-9	0	-
10	6.38035	6.453	G#3	82	63	0	0	4375	P1-1-10	0	-
11	6.53526	6.60471	A3	88	61	0	0	4500	P1-1-11	0	-
12	6.83227	6.88569	F#3	78	63	0	0	4750	P1-1-12	0	-
13	7.15813	7.39958	A3	78	62	0	0	5061	P1-1-14	0	-
14	7.40065	7.48505	G#3	68	64	0	0	5125	P1-1-15	0	-
15	7.50962	7.57159	A3	75	57	0	0	5186	P1-1-16	0	-
16	7.60364	7.65385	G#3	72	65	0	0	5250	P1-1-17	0	-
17	7.68056	7.73184	A3	74	63	0	0	5311	P1-1-18	0	-
18	7.76176	7.80877	G#3	72	67	0	0	5500	P1-1-21	0	-
19	7.83227	7.88249	A3	78	63	0	0	5561	P1-1-22	0	-
20	7.89638	7.94979	G#3	68	65	0	0	5625	P1-1-23	0	-
21	7.96902	8.02779	A3	78	60	0	0	5686	P1-1-24	0	-
22	8.04915	8.08975	G#3	57	65	0	0	5750	P1-1-25	0	-
23	8.10364	8.14958	A3	65	62	0	0	5811	P1-1-26	0	-
24	8.16667	8.27458	G#3	74	64	0	0	5875	P1-1-27	0	-
25	8.28313	8.40813	F#3	76	60	0	0	6000	P1-1-29	0	-
26	8.58014	8.65813	G#3	78	63	0	0	6250	P1-1-30	0	-
27	8.88462	8.953	A3	81	62	0	0	6500	P1-1-31	0	-
28	9.16027	9.23505	F#4	82	65	0	0	6750	P1-1-32	0	-
29	9.16454	9.23078	B3	76	55	0	0	6750	P1-1-33	0	-
30	9.46689	9.73292	E4	83	63	0	0	7000	P1-1-34	0	-
31	9.47009	9.50001	C#4	82	70	0	0	7000	P1-1-35	0	-
32	9.75001	9.80984	C#4	81	63	0	0	7250	P1-1-36	0	-
33	10.0406	10.8451	A4	96	64	0	0	7500	P1-1-37	0	-
34	10.3398	10.3761	Eb4	74	67	0	0	7750	P1-1-38	0	-
35	10.6442	11.3227	E4	84	63	0	0	8000	P1-1-39	0	-
36	10.9562	11.0118	G#4	82	63	0	0	8250	P1-1-40	0	-
