// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	2.04914	Eb4	63	86	1	0	Eb4	63	96	
1	2.05555	Eb3	51	86	0	0	Eb3	51	96	
2	2.25641	F#3	54	96	3	0.208333	F#3	54	96	
3	2.25961	F#2	42	95	2	0.208333	F#2	42	96	
4	2.30769	G#2	44	33	*	-1	*	-1	-1	
5	3.44978	F#2	42	98	9	1.66667	F#2	42	96	
6	3.45085	F#1	30	79	8	1.66667	F#1	30	96	
7	3.45299	Eb4	63	93	4	1.66667	Eb4	63	96	
8	3.45406	Eb5	75	83	7	1.66667	Eb5	75	96	
9	3.4626	C5	72	78	6	1.66667	C5	72	96	
10	3.46901	A4	69	80	5	1.66667	A4	69	96	
11	3.63675	C5	72	68	12	1.875	C5	72	105	
12	3.63675	Eb4	63	98	10	1.875	Eb4	63	105	
13	3.64102	A4	69	77	11	1.875	A4	69	105	
14	3.64423	F#3	54	90	15	1.875	F#3	54	96	
15	3.64743	F#2	42	85	14	1.875	F#2	42	96	
16	3.64957	Eb5	75	87	13	1.875	Eb5	75	105	
17	6.47008	C5	72	78	17	5	C5	72	96	
18	6.47222	A4	69	73	16	5	A4	69	96	
19	6.47435	Eb4	63	59	19	5	Eb4	63	96	
20	6.48824	F#3	54	43	18	5	F#3	54	96	
21	6.61431	Eb4	63	60	23	5.20833	Eb4	63	96	
22	6.63034	F#3	54	57	22	5.20833	F#3	54	96	
23	6.63568	C5	72	84	20	5.20833	C5	72	105	
24	6.79273	A4	69	43	27	5.4132	C5	72	105	
25	6.88781	D5	74	74	28	5.49306	D5	74	96	
26	7.03952	C5	72	78	30	5.59028	C5	72	85	
27	7.12606	D5	74	71	32	5.68403	D5	74	85	
28	7.22328	C5	72	78	34	5.78125	C5	72	85	
29	7.29059	D5	74	68	36	5.87847	D5	74	85	
30	7.3579	C5	72	72	38	5.9757	C5	72	85	
31	7.43375	D5	74	66	40	6.06945	D5	74	85	
32	7.48183	C5	72	61	42	6.16667	C5	72	80	
33	7.55341	D5	74	57	44	6.26389	D5	74	80	
34	7.63247	C5	72	64	46	6.35764	C5	72	80	
35	7.75427	B4	71	65	47	6.45833	B4	71	77	
36	7.90704	C5	72	64	48	6.66667	C5	72	63	
37	8.21794	B4	71	56	50	6.875	B4	71	49	
38	8.22649	D4	62	42	52	6.875	D4	62	49	
39	8.23824	G4	67	36	49	6.875	G4	67	49	
40	8.25106	G3	55	29	51	6.875	G3	55	49	
41	9.9455	G4	67	33	54	8.54167	G4	67	49	
42	9.9455	C3	48	39	56	8.54167	C3	48	49	
43	9.94764	C4	60	28	58	8.54167	C4	60	49	
44	9.94978	G3	55	30	57	8.54167	G3	55	49	
45	9.9626	C5	72	40	55	8.54167	C5	72	49	
46	9.97969	Eb4	63	30	53	8.54167	Eb4	63	49	
47	11.1784	B1	35	44	59	10.2083	B1	35	49	
48	11.3301	D2	38	46	60	10.2917	D2	38	58	
49	11.3857	G2	43	62	61	10.375	G2	43	62	
50	11.4605	B2	47	67	62	10.4583	B2	47	66	
51	11.5481	D3	50	60	63	10.5417	D3	50	70	
52	11.6164	G3	55	68	64	10.625	G3	55	75	
53	11.7094	B3	59	65	65	10.7083	B3	59	79	
54	11.7852	D4	62	80	66	10.7917	D4	62	83	
55	11.8622	G4	67	73	67	10.875	G4	67	87	
56	11.9284	B4	71	47	68	10.9583	B4	71	92	
57	11.9519	G4	67	88	70	11.0417	G4	67	96	
58	11.9519	B1	35	95	72	11.0417	B1	35	96	
59	11.9551	D4	62	93	69	11.0417	D4	62	96	
60	11.9669	B2	47	97	74	11.0417	B2	47	96	
61	11.9733	D5	74	96	71	11.0417	D5	74	96	
62	15.313	G#4	68	82	76	14.1667	G#4	68	96	
63	15.313	G#3	56	86	75	14.1667	G#3	56	96	
64	15.5192	B3	59	97	78	14.375	B3	59	105	
65	15.5235	B2	47	98	77	14.375	B2	47	105	
66	16.7329	B1	35	76	83	15.8333	B1	35	96	
67	16.7436	B2	47	85	84	15.8333	B2	47	96	
68	16.7457	G#5	80	85	82	15.8333	G#5	80	96	
69	16.7511	G#4	68	93	79	15.8333	G#4	68	96	
70	16.7564	D5	74	82	80	15.8333	D5	74	96	
71	16.7585	F5	77	80	81	15.8333	F5	77	96	
72	16.9562	F5	77	80	87	16.0417	F5	77	105	
73	16.9562	G#4	68	102	85	16.0417	G#4	68	105	
74	16.9711	B3	59	92	90	16.0417	B3	59	96	
75	16.9722	D5	74	88	86	16.0417	D5	74	105	
76	16.9722	G#5	80	92	88	16.0417	G#5	80	105	
77	16.9754	B2	47	91	89	16.0417	B2	47	96	
78	17.0181	E5	76	20	*	-1	*	-1	-1	
79	19.5438	G#4	68	68	94	19.1667	G#4	68	96	
80	19.5449	F5	77	80	92	19.1667	F5	77	96	
81	19.5523	D5	74	72	91	19.1667	D5	74	96	
82	19.6784	G#4	68	64	98	19.375	G#4	68	96	
83	19.6848	F5	77	82	95	19.375	F5	77	105	
84	19.7158	D5	74	36	96	19.375	D5	74	105	
85	19.954	G5	79	67	102	19.5799	F5	77	105	
86	20.0117	D5	74	55	104	19.6875	G5	79	105	
87	20.1004	F5	77	79	105	19.7569	F5	77	96	
88	20.1902	G5	79	71	107	19.8507	G5	79	86	
89	20.2756	F5	77	75	109	19.9479	F5	77	86	
90	20.3408	G5	79	71	111	20.0451	G5	79	86	
91	20.4081	F5	77	74	113	20.1424	F5	77	86	
92	20.4743	G5	79	69	115	20.2361	G5	79	86	
93	20.5416	F5	77	68	117	20.3333	F5	77	81	
94	20.6143	G5	79	71	119	20.4306	G5	79	81	
95	20.6912	F5	77	74	121	20.5243	F5	77	81	
96	20.8269	E5	76	73	122	20.625	E5	76	77	
97	21.0213	F5	77	66	123	20.8333	F5	77	63	
98	21.3654	E5	76	58	125	21.0417	E5	76	49	
99	21.4028	G4	67	33	124	21.0417	G4	67	49	
100	21.4038	C#4	61	33	127	21.0417	C#4	61	49	
101	21.4231	Bb3	58	43	126	21.0417	Bb3	58	49	
102	23.0021	C5	72	32	129	22.7083	C5	72	49	
103	23.0139	F5	77	39	130	22.7083	F5	77	49	
104	23.016	F4	65	35	128	22.7083	F4	65	49	
105	23.0171	G#3	56	31	131	22.7083	G#3	56	49	
106	23.0342	C4	60	27	132	22.7083	C4	60	49	
107	24.3226	E2	40	40	133	24.375	E2	40	49	
108	24.5042	G2	43	45	134	24.4583	G2	43	58	
109	24.5726	C3	48	45	135	24.5417	C3	48	62	
110	24.656	E3	52	45	136	24.625	E3	52	66	
111	24.7297	G3	55	59	137	24.7083	G3	55	70	
112	24.7842	C4	60	69	138	24.7917	C4	60	75	
113	24.8718	E4	64	67	139	24.875	E4	64	79	
114	24.9487	G4	67	82	140	24.9583	G4	67	83	
115	25.0427	C5	72	63	141	25.0417	C5	72	87	
116	25.0822	E5	76	71	142	25.125	E5	76	92	
117	25.1089	G4	67	91	143	25.2083	G4	67	96	
118	25.1143	E2	40	95	146	25.2083	E2	40	96	
119	25.1175	E3	52	101	148	25.2083	E3	52	96	
120	25.1207	G5	79	96	145	25.2083	G5	79	96	
121	25.1698	Eb5	75	30	144	25.2083	C5	72	96	
122	27.9615	C#4	61	97	150	28.3333	C#4	61	96	
123	27.9765	C#3	49	93	149	28.3333	C#3	49	96	
124	28.1666	E3	52	102	152	28.5417	E3	52	105	
125	28.1698	E2	40	99	151	28.5417	E2	40	105	
126	29.3023	F2	41	82	157	30	F2	41	96	
127	29.3034	F3	53	88	158	30	F3	53	96	
128	29.313	C#5	73	99	153	30	C#5	73	96	
129	29.3183	F5	77	80	154	30	F5	77	96	
130	29.3194	Bb5	82	84	155	30	Bb5	82	96	
131	29.3237	C#6	85	80	156	30	C#6	85	96	
132	29.4615	F5	77	79	160	30.2083	F5	77	105	
133	29.4636	Bb5	82	71	161	30.2083	Bb5	82	105	
134	29.4669	C#5	73	103	159	30.2083	C#5	73	105	
135	29.4743	F3	53	97	164	30.2083	F3	53	96	
136	29.4765	C#6	85	88	162	30.2083	C#6	85	105	
137	29.4872	G2	43	85	*	-1	*	-1	-1	
138	29.4882	F2	41	95	163	30.2083	F2	41	96	
139	29.5149	F#2	42	63	*	-1	*	-1	-1	
140	31.9733	F3	53	59	167	33.3333	F3	53	96	
141	31.9743	Bb3	58	61	168	33.3333	Bb3	58	96	
142	31.985	C#4	61	47	169	33.3333	C#4	61	96	
143	31.9936	Bb5	82	82	166	33.3333	Bb5	82	96	
144	32.0064	C#5	73	67	165	33.3333	C#5	73	96	
145	32.1132	F3	53	53	172	33.5417	F3	53	96	
146	32.125	Bb5	82	80	170	33.5417	Bb5	82	105	
147	32.126	C#4	61	71	174	33.5417	C#4	61	96	
148	32.1335	C#5	73	84	171	33.5417	C#5	73	105	
149	32.1378	Bb3	58	63	173	33.5417	Bb3	58	96	
150	32.4391	C6	84	77	176	33.6424	C6	84	105	
151	32.5801	Bb5	82	77	177	33.7292	Bb5	82	96	
152	32.6688	C6	84	75	179	33.8264	C6	84	96	
153	32.7425	Bb5	82	67	181	33.9236	Bb5	82	96	
154	32.7991	C6	84	63	183	34.0174	C6	84	86	
155	32.8782	Bb5	82	69	185	34.1146	Bb5	82	86	
156	32.9327	C6	84	48	187	34.2118	C6	84	86	
157	33.0074	Bb5	82	74	189	34.309	Bb5	82	86	
158	33.0918	C6	84	62	191	34.4028	C6	84	86	
159	33.1453	Bb5	82	75	193	34.5	Bb5	82	81	
160	33.2168	B5	83	42	195	34.5972	C6	84	81	
161	33.3045	A5	81	69	198	34.7917	A5	81	77	
162	33.4839	Bb5	82	85	199	35	Bb5	82	63	
163	33.9006	Bb5	82	69	202	35.2083	Bb5	82	49	
164	33.9209	Bb3	58	36	204	35.2083	Bb3	58	49	
165	33.923	C#5	73	31	200	35.2083	C#5	73	49	
166	33.9348	C#4	61	40	205	35.2083	C#4	61	49	
167	33.9401	Eb5	75	47	201	35.2083	Eb5	75	49	
168	33.9583	F#3	54	39	203	35.2083	F#3	54	49	
169	35.172	G3	55	40	209	36.6667	F#3	54	49	
170	35.1827	Bb3	58	39	210	36.6667	Bb3	58	49	
171	35.1837	Eb5	75	45	207	36.6667	Eb5	75	49	
172	35.1944	C#4	61	32	211	36.6667	C#4	61	49	
173	35.2019	Bb5	82	36	208	36.6667	Bb5	82	49	
174	35.344	Bb5	82	65	214	36.875	Bb5	82	49	
175	35.3557	Eb5	75	40	213	36.875	Eb5	75	49	
176	35.3632	G3	55	42	215	36.875	F#3	54	49	
177	35.3824	C#4	61	43	217	36.875	C#4	61	49	
178	35.391	C#5	73	31	212	36.875	C#5	73	49	
179	35.4049	Bb3	58	43	216	36.875	Bb3	58	49	
180	37.8739	G#5	80	54	220	40	G#5	80	41	
181	37.8803	G#3	56	50	221	40	G#3	56	41	
182	37.8953	Eb5	75	45	219	40	Eb5	75	41	
183	38.0747	Eb5	75	48	224	40.2083	Eb5	75	38	
184	38.0833	G#5	80	49	225	40.2083	G#5	80	38	
185	38.0844	G#3	56	42	226	40.2083	G#3	56	38	
186	38.0983	C5	72	21	223	40.2083	C5	72	38	
187	39.313	A3	57	46	231	41.6667	A3	57	36	
188	39.3269	F#5	78	49	230	41.6667	F#5	78	36	
189	39.3312	Eb5	75	43	229	41.6667	Eb5	75	36	
190	39.3365	Eb4	63	45	232	41.6667	Eb4	63	36	
191	39.344	C5	72	27	228	41.6667	C5	72	36	
192	39.3504	F#4	66	40	233	41.6667	F#4	66	36	
193	39.5171	A3	57	21	237	41.875	A3	57	33	
194	39.5245	Eb4	63	51	238	41.875	Eb4	63	33	
195	39.5256	F#4	66	40	239	41.875	F#4	66	33	
196	39.5299	C5	72	43	234	41.875	C5	72	33	
197	39.5299	Eb5	75	43	235	41.875	Eb5	75	33	
198	39.5502	F#5	78	46	236	41.875	F#5	78	33	
199	40.7232	Bb3	58	44	243	43.3333	Bb3	58	33	
200	40.7232	F#5	78	48	242	43.3333	F#5	78	33	
201	40.7232	Eb5	75	48	241	43.3333	Eb5	75	33	
202	40.7393	Eb4	63	44	244	43.3333	Eb4	63	33	
203	40.7425	F#4	66	40	245	43.3333	F#4	66	33	
204	40.7692	Bb4	70	25	240	43.3333	Bb4	70	33	
205	40.9241	F#4	66	51	251	43.5417	F#4	66	33	
206	40.938	Eb5	75	40	247	43.5417	Eb5	75	33	
207	40.9401	F#5	78	33	248	43.5417	F#5	78	33	
208	40.9476	Bb4	70	41	246	43.5417	Bb4	70	33	
209	40.9508	Eb4	63	42	250	43.5417	Eb4	63	33	
210	40.953	Bb3	58	45	249	43.5417	Bb3	58	33	
211	43.6185	Eb4	63	43	256	46.6667	Eb4	63	33	
212	43.625	F#5	78	45	254	46.6667	F#5	78	33	
213	43.6292	B3	59	37	255	46.6667	B3	59	33	
214	43.6314	A4	69	38	252	46.6667	A4	69	33	
215	43.6356	Eb5	75	42	253	46.6667	Eb5	75	33	
216	43.641	F#4	66	34	257	46.6667	F#4	66	33	
217	43.8258	Eb5	75	46	259	46.875	Eb5	75	33	
218	43.8269	F#5	78	34	260	46.875	F#5	78	33	
219	43.8333	A4	69	43	258	46.875	A4	69	33	
220	43.8504	B3	59	41	261	46.875	B3	59	33	
221	43.8525	F#4	66	36	263	46.875	F#4	66	33	
222	44.9444	C4	60	41	267	48.3333	C4	60	33	
223	44.9562	F#5	78	44	266	48.3333	F#5	78	33	
224	44.985	A4	69	33	264	48.3333	A4	69	33	
225	44.9871	Eb5	75	38	265	48.3333	Eb5	75	33	
226	44.9914	F#4	66	27	269	48.3333	F#4	66	33	
227	44.9935	Eb4	63	24	268	48.3333	Eb4	63	33	
228	45.1613	A4	69	37	270	48.5417	A4	69	33	
229	45.1677	F#5	78	47	272	48.5417	F#5	78	33	
230	45.1688	Eb5	75	32	271	48.5417	Eb5	75	33	
231	45.1762	F#4	66	43	275	48.5417	F#4	66	33	
232	45.1762	Eb4	63	29	274	48.5417	Eb4	63	33	
233	46.3888	C#4	61	42	279	50	C#4	61	33	
234	46.3953	C#5	73	44	277	50	C#5	73	33	
235	46.3953	F5	77	48	278	50	F5	77	33	
236	46.407	G#4	68	33	276	50	G#4	68	33	
237	46.4273	F4	65	28	280	50	F4	65	33	
238	46.6121	F5	77	16	283	50.2083	F5	77	33	
239	46.6282	C#4	61	43	284	50.2083	C#4	61	33	
240	46.6442	C#5	73	39	282	50.2083	C#5	73	33	
241	46.6463	G#4	68	30	281	50.2083	G#4	68	33	
242	46.6474	F4	65	36	285	50.2083	F4	65	33	
243	49.3162	B4	71	38	287	53.3333	B4	71	33	
244	49.329	F5	77	39	288	53.3333	F5	77	33	
245	49.3472	D4	62	32	289	53.3333	D4	62	33	
246	49.3568	F4	65	21	290	53.3333	F4	65	33	
247	49.5288	B4	71	29	292	53.5417	B4	71	33	
248	49.5438	F5	77	33	293	53.5417	F5	77	33	
249	49.5512	D4	62	35	294	53.5417	D4	62	33	
250	49.5566	F4	65	28	295	53.5417	F4	65	33	
251	49.5886	G#4	68	17	291	53.5417	G#4	68	33	
252	50.7991	F5	77	34	298	55	F5	77	33	
253	50.8119	B4	71	27	297	55	B4	71	33	
254	50.8215	D3	50	11	300	55	D3	50	33	
255	51.0309	F5	77	46	303	55.2083	F5	77	33	
256	51.0352	D2	38	31	304	55.2083	D2	38	33	
257	51.0598	B4	71	30	302	55.2083	B4	71	33	
258	51.0673	D3	50	24	305	55.2083	D3	50	33	
259	52.2863	C5	72	39	307	56.6667	C5	72	33	
260	52.3012	Eb5	75	43	308	56.6667	Eb5	75	33	
261	52.3076	G#4	68	21	306	56.6667	G#4	68	33	
262	52.3258	Eb3	51	15	310	56.6667	Eb3	51	33	
263	52.3279	Eb2	39	26	309	56.6667	Eb2	39	33	
264	52.5405	G#4	68	34	311	56.875	G#4	68	33	
265	52.5438	Eb2	39	46	314	56.875	Eb2	39	33	
266	52.5512	C5	72	37	312	56.875	C5	72	33	
267	52.5587	Eb3	51	39	315	56.875	Eb3	51	33	
268	52.5608	Eb5	75	29	313	56.875	Eb5	75	33	
269	55.344	G#4	68	31	316	60	G#4	68	33	
270	55.3579	C5	72	41	317	60	C5	72	33	
271	55.3707	Eb2	39	38	319	60	Eb2	39	33	
272	55.3878	Eb5	75	34	318	60	Eb5	75	33	
273	55.392	Eb3	51	27	320	60	Eb3	51	33	
274	55.5576	Eb5	75	45	323	60.2083	Eb5	75	33	
275	55.5769	Eb3	51	44	325	60.2083	Eb3	51	33	
