//Version: ScorePerfmMatch_v170104
// Score: ./score_hmm.txt
// Perfm: ./infer_spr.txt
// fmt3x: ./score_fmt3x.txt
0	0.513889	1.58975	F4	41	34	0	0	0	P1-1-0	0	0
1	0.522436	2.14103	G#3	32	32	0	0	0	P1-1-2	0	-
2	0.529915	7.30343	F3	24	27	0	0	0	P1-1-3	0	-
3	0.886753	2.19979	G#4	49	54	0	0	125	P1-1-4	0	-
4	1.20086	2.11859	C5	53	22	0	0	250	P1-1-5	0	-
5	1.51175	1.84936	F5	50	54	0	0	375	P1-1-6	0	-
6	1.83761	2.90919	G4	52	63	0	0	500	P1-1-7	0	-
7	1.84829	3.47543	Bb3	37	39	0	0	500	P1-1-9	0	-
8	2.1624	2.55342	F5	63	60	0	0	625	P1-1-10	0	-
9	2.5	3.4765	E5	60	37	0	0	750	P1-1-11	0	-
10	2.82906	3.48077	G5	63	46	0	0	875	P1-1-12	0	-
11	3.1453	5.1859	C4	41	34	0	0	1000	P1-1-15	0	-
12	3.15171	5.06731	G#4	58	48	0	0	1000	P1-1-13	0	-
13	3.4765	4.48825	C5	56	45	0	0	1125	P1-1-16	0	-
14	3.81197	4.11753	F5	55	53	0	0	1250	P1-1-17	0	-
15	4.10898	4.46368	E5	54	58	0	0	1375	P1-1-18	0	-
16	4.44338	5.85791	F5	64	37	0	0	1500	P1-1-19	0	-
17	4.4562	6.30342	G#3	30	10	0	0	1500	P1-1-21	0	-
18	4.79808	5.39103	C5	49	59	0	0	1625	P1-1-22	0	-
19	5.10577	5.51069	Bb4	49	57	0	0	1750	P1-1-23	0	-
20	5.42308	5.88248	G#4	55	33	0	0	1875	P1-1-24	0	-
21	5.74894	6.96368	C#5	63	35	0	0	2000	P1-1-25	0	-
22	5.76389	7.21475	Bb3	33	40	0	0	2000	P1-1-27	0	-
23	6.06838	7.35043	G#4	50	28	0	0	2125	P1-1-28	0	-
24	6.36646	6.69872	G4	53	57	0	0	2250	P1-1-29	0	-
25	6.68163	7.35898	Bb4	52	53	0	0	2375	P1-1-30	0	-
26	7.01283	7.92308	E4	48	33	0	0	2500	P1-1-31	0	-
27	7.03633	8.38569	G3	35	43	0	0	2500	P1-1-32	0	-
28	7.33548	8.328	C#5	62	37	0	0	2625	P1-1-33	0	-
29	7.64317	8.30129	C5	65	53	0	0	2750	P1-1-34	0	-
30	7.96368	8.75535	Bb4	61	39	0	0	2875	P1-1-35	0	-
31	8.28954	8.88249	F4	38	36	0	0	3000	P1-1-37	0	-
32	8.28954	9.63035	G#4	66	32	0	0	3000	P1-1-36	0	-
33	8.30129	9.33762	F3	36	40	0	0	3000	P1-1-38	0	-
34	8.63356	9.68804	G#3	55	35	0	0	3125	P1-1-40	0	-
35	8.95086	9.6592	C4	56	36	0	0	3250	P1-1-41	0	-
36	9.25642	9.53313	Bb4	57	54	0	0	3375	P1-1-42	0	-
37	9.26176	9.66133	F4	55	37	0	0	3375	P1-1-43	0	-
38	9.57159	9.6795	C5	52	60	0	0	3660	P1-1-45	0	-
39	9.57373	11.1912	G3	64	34	0	0	-1	*	3	-
40	9.69659	9.75856	Bb4	52	62	0	0	3660	P1-1-44	0	-
41	9.80022	9.89317	C5	44	63	0	0	-1	*	3	-
42	9.90172	10.2404	F4	37	36	0	0	3660	P1-1-54	0	-
43	9.90386	9.96262	Bb4	56	64	0	0	-1	*	3	-
44	9.98933	10.0737	C5	51	62	0	0	-1	*	3	-
45	10.0748	10.1667	Bb4	57	64	0	0	-1	*	3	-
46	10.1827	10.5299	E4	51	44	0	0	3660	P1-1-59	0	-
47	10.1848	10.2682	C5	59	59	0	0	-1	*	3	-
48	10.2543	10.3301	Bb4	44	61	0	0	-1	*	3	-
49	10.3515	10.5	C5	41	80	0	0	-1	*	3	-
50	10.4733	10.6293	Bb4	42	55	0	0	-1	*	3	-
51	10.4808	10.8857	G4	53	40	0	0	3660	P1-1-64	0	-
52	10.6143	10.7201	G#4	54	60	0	0	3660	P1-1-63	0	-
53	10.7329	10.844	Bb4	60	62	0	0	-1	*	3	-
54	10.8504	12.296	G#3	39	41	0	0	-1	*	3	-
55	10.8611	11.7511	C5	66	43	0	0	-1	*	3	-
56	11.1549	12.0791	G#4	64	6	0	0	4000	P1-1-69	1	-
57	11.4797	11.8601	E4	53	51	0	0	4250	P1-1-71	0	-
