// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.513888	C#4	61	58	0	0.5	C#4	61	64	
1	0.54594	G5	79	72	4	0.5	G5	79	64	
2	0.556623	Bb4	70	65	2	0.5	Bb4	70	64	
3	0.557692	G4	67	56	1	0.5	G4	67	64	
4	0.576923	C#6	85	74	5	0.5	C#6	85	64	
5	0.597222	E6	88	80	6	0.5	E6	88	64	
6	0.629273	F4	65	17	*	-1	*	-1	-1	
7	0.635683	E5	76	87	3	0.5	E5	76	64	
8	0.643162	Bb6	94	104	7	0.5	Bb6	94	64	
9	0.645298	A5	81	36	*	-1	*	-1	-1	
10	0.693375	F#6	90	34	*	-1	*	-1	-1	
11	0.694444	F6	89	32	*	-1	*	-1	-1	
12	0.982905	C#6	85	17	*	-1	*	-1	-1	
13	1.5032	G#3	56	64	8	1.5	G#3	56	64	
14	1.51602	D5	74	73	12	1.5	D5	74	64	
15	1.53419	G#5	80	76	13	1.5	G#5	80	64	
16	1.53739	F4	65	55	10	1.5	F4	65	64	
17	1.53953	D4	62	64	9	1.5	D4	62	64	
18	1.5609	B5	83	71	14	1.5	B5	83	64	
19	1.59081	Bb5	82	31	*	-1	*	-1	-1	
20	1.60577	F6	89	107	15	1.5	F6	89	64	
21	1.60684	B4	71	92	11	1.5	B4	71	64	
22	2.55021	Eb3	51	36	16	2.5	Eb3	51	64	
23	2.57799	A4	69	48	20	2.5	A4	69	64	
24	2.59188	C4	60	47	18	2.5	C4	60	64	
25	2.59401	A3	57	55	17	2.5	A3	57	64	
26	2.63675	F#5	78	58	22	2.5	F#5	78	64	
27	2.63782	Eb5	75	58	21	2.5	Eb5	75	64	
28	2.68803	C6	84	77	23	2.5	C6	84	64	
29	2.69231	F#4	66	69	19	2.5	F#4	66	64	
30	3.05021	Bb2	46	55	24	3	Bb2	46	64	
31	3.09829	E4	64	68	28	3	E4	64	64	
32	3.09936	G3	55	53	26	3	G3	55	64	
33	3.11324	E3	52	52	25	3	E3	52	64	
34	3.13995	Bb4	70	63	29	3	Bb4	70	64	
35	3.14209	C#5	73	64	30	3	C#5	73	64	
36	3.19444	G5	79	87	31	3	G5	79	64	
37	3.19658	C#4	61	67	27	3	C#4	61	64	
38	3.49252	F2	41	58	32	3.5	F2	41	64	
39	3.55555	D3	50	47	34	3.5	D3	50	64	
40	3.55983	B3	59	61	36	3.5	B3	59	64	
41	3.57158	B2	47	57	33	3.5	B2	47	64	
42	3.57799	F4	65	69	37	3.5	F4	65	64	
43	3.59401	G#4	68	81	38	3.5	G#4	68	64	
44	3.625	G#3	56	78	35	3.5	G#3	56	64	
45	3.6282	D5	74	87	39	3.5	D5	74	64	
46	3.91132	C2	36	59	40	4	C2	36	64	
47	3.94124	F#3	54	64	44	4	F#3	54	64	
48	3.99572	F#2	42	63	41	4	F#2	42	64	
49	4.00106	C4	60	74	45	4	C4	60	64	
50	4.01068	A2	45	57	42	4	A2	45	64	
51	4.0235	D2	38	13	*	-1	*	-1	-1	
52	4.02564	Eb4	63	75	46	4	Eb4	63	64	
53	4.05341	Eb3	51	79	43	4	Eb3	51	64	
54	4.05662	A4	69	95	47	4	A4	69	64	
55	4.0844	F2	41	37	*	-1	*	-1	-1	
56	4.34294	C#2	37	71	48	4.5	C#2	37	64	
57	4.34935	G3	55	65	51	4.5	E3	52	64	
58	4.39316	Bb2	46	9	50	4.5	Bb2	46	64	
59	4.39529	C#4	61	71	53	4.5	C#4	61	64	
60	4.39957	G2	43	44	49	4.5	G2	43	64	
61	4.40705	E4	64	74	54	4.5	E4	64	64	
62	4.45085	E3	52	86	52	4.5	G3	55	64	
63	4.45085	A4	69	88	*	-1	*	-1	-1	
64	4.46367	G#4	68	54	55	4.5	Bb4	70	64	
65	4.6891	D2	38	68	56	5	D2	38	64	
66	4.71367	G#3	56	74	*	-1	*	-1	-1	
67	4.76816	G#2	44	64	57	5	G#2	44	64	
68	4.79807	B3	59	86	61	5	B3	59	64	
69	4.80662	B2	47	78	58	5	B2	47	64	
70	4.82264	F4	65	96	62	5	F4	65	64	
71	4.82799	F3	53	84	59	5	F3	53	64	
72	4.84508	E3	52	53	*	-1	*	-1	-1	
