//Version: ScorePerfmMatch_v170104
// Score: ./score_hmm.txt
// Perfm: ./infer_spr.txt
// fmt3x: ./score_fmt3x.txt
0	0.507478	0.543536	D4	72	68	0	0	0	P1-1-0	0	0
1	0.774572	0.809294	D5	66	65	0	0	218	P1-1-3	0	-
2	0.785256	0.827991	Eb4	28	32	0	0	218	P1-1-1	0	-
3	1.00294	1.043	D4	56	59	0	0	434	P1-1-4	0	-
4	1.22329	1.25401	Eb4	73	67	0	0	652	P1-1-5	0	-
5	1.23531	1.26736	D5	83	69	0	0	652	P1-1-7	0	-
6	1.23931	1.2687	F#4	75	68	0	0	652	P1-1-6	0	-
7	1.457	1.49305	D4	61	66	0	0	870	P1-1-8	0	-
8	1.66266	1.69738	F#4	65	66	0	0	1086	P1-1-10	0	-
9	1.68002	1.71074	A4	65	66	0	0	1086	P1-1-11	0	-
10	1.68403	1.71341	F5	76	69	0	0	1086	P1-1-12	0	-
11	1.68803	1.72409	F4	67	67	0	0	1086	P1-1-9	0	-
12	1.8977	1.9204	D4	90	75	0	0	1304	P1-1-13	0	-
13	2.1234	2.15812	Eb4	59	66	0	0	1522	P1-1-14	0	-
14	2.13675	2.18082	F#4	64	68	0	0	1522	P1-1-15	0	-
15	2.14076	2.17281	D5	69	70	0	0	1522	P1-1-16	0	-
16	2.34375	2.3758	D4	71	66	0	0	1738	P1-1-17	0	-
17	2.56677	2.59482	A3	84	70	0	0	1956	P1-1-18	0	-
18	2.75374	2.78712	C#4	66	66	0	0	2175	P1-1-20	0	-
19	2.77377	2.80716	E4	64	66	0	0	2175	P1-1-21	1	-
20	2.77911	2.80582	C4	63	65	0	0	2175	P1-1-19	0	-
21	2.78445	2.8125	C5	54	62	0	0	2175	P1-1-22	0	-
22	2.9821	3.01816	G3	71	63	0	0	2390	P1-1-23	0	-
23	2.9821	3.02484	B3	56	59	0	0	2390	P1-1-25	0	-
24	2.99679	3.06223	G4	56	61	0	0	2390	P1-1-26	0	-
25	3.21581	3.23985	D4	71	66	0	0	2609	P1-1-27	0	-
26	3.41613	3.45085	Eb4	60	66	0	0	2825	P1-1-28	0	-
27	3.42681	3.46287	D5	72	68	0	0	2825	P1-1-30	0	-
28	3.43082	3.46287	F#4	67	67	0	0	2825	P1-1-29	0	-
29	3.63782	3.66987	D4	70	66	0	0	3043	P1-1-31	0	-
30	3.8368	3.87019	Eb4	81	67	0	0	3261	P1-1-32	0	-
31	3.85283	3.89289	F#4	89	67	0	0	3261	P1-1-33	0	-
32	3.86218	3.90758	D5	88	66	0	0	3261	P1-1-34	0	-
33	4.07719	4.11859	D4	63	65	0	0	3477	P1-1-35	0	-
34	4.27216	4.30689	F#4	55	65	0	0	3695	P1-1-37	0	-
