// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	2.05021	Eb5	75	68	0	0	Eb5	75	96	
1	2.11752	E5	76	74	*	-1	*	-1	-1	
2	2.12286	E4	64	53	3	0	E4	64	96	
3	2.13461	C4	60	41	2	0	C4	60	96	
4	2.14209	A3	57	37	1	0	A3	57	96	
5	2.34936	C4	60	46	6	0.25	C4	60	96	
6	2.35149	E4	64	55	7	0.25	E4	64	96	
7	2.35577	A3	57	41	5	0.25	A3	57	96	
8	2.56196	E5	76	85	8	0.5	E5	76	96	
9	2.58867	A3	57	44	9	0.5	A3	57	96	
10	2.59722	E4	64	50	11	0.5	E4	64	96	
11	2.60256	C4	60	43	10	0.5	C4	60	96	
12	2.7735	E4	64	54	14	0.75	E4	64	96	
13	2.77671	C4	60	52	13	0.75	C4	60	96	
14	2.78525	A3	57	48	12	0.75	A3	57	96	
15	2.87607	E5	76	77	15	0.875	E5	76	96	
16	2.96474	E5	76	80	16	1	E5	76	96	
17	2.99786	A3	57	41	17	1	A3	57	96	
18	3.00641	E4	64	44	19	1	E4	64	96	
19	3.0235	C4	60	32	18	1	C4	60	96	
20	3.18696	E4	64	48	22	1.25	E4	64	96	
21	3.1891	C4	60	55	21	1.25	C4	60	96	
22	3.20192	A3	57	44	20	1.25	A3	57	96	
23	3.40384	C5	72	80	23	1.5	C5	72	96	
24	3.41132	E4	64	60	26	1.5	E4	64	96	
25	3.4188	C4	60	53	25	1.5	C4	60	96	
26	3.4188	A3	57	50	24	1.5	A3	57	96	
27	3.6282	C4	60	51	28	1.75	C4	60	96	
28	3.6282	E4	64	55	29	1.75	E4	64	96	
29	3.6282	A3	57	45	27	1.75	A3	57	96	
30	3.69765	A4	69	77	30	1.875	A4	69	96	
31	3.81837	A4	69	78	31	2	A4	69	96	
32	3.84936	E4	64	56	35	2	E4	64	96	
33	3.85149	B3	59	51	33	2	B3	59	96	
34	3.86004	D4	62	45	34	2	D4	62	96	
35	3.86431	A3	57	32	32	2	A3	57	96	
36	3.91239	G#4	68	68	36	2.25	G#4	68	96	
37	4.04487	D4	62	49	39	2.25	D4	62	96	
38	4.047	E4	64	53	40	2.25	E4	64	96	
39	4.05128	B3	59	43	38	2.25	B3	59	96	
40	4.05341	A3	57	40	37	2.25	A3	57	96	
41	4.25	G#4	68	62	41	2.5	G#4	68	96	
42	4.26175	E4	64	53	45	2.5	E4	64	96	
43	4.27029	B3	59	47	43	2.5	B3	59	96	
44	4.27243	D4	62	42	44	2.5	D4	62	96	
45	4.27243	A3	57	39	42	2.5	A3	57	96	
46	4.48183	D4	62	49	48	2.75	D4	62	96	
47	4.48504	E4	64	47	49	2.75	E4	64	96	
