// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.523504	Bb5	82	37	0	0	Bb5	82	70	
1	1.00561	Eb3	51	24	2	0.5	Eb3	51	70	
2	1.0203	G5	79	41	1	0.5	G5	79	70	
3	1.15919	Bb5	82	45	3	0.666667	Bb5	82	70	
4	1.28739	G#5	80	59	4	0.833333	G#5	80	70	
5	1.3555	Bb3	58	40	6	1	Bb3	58	70	
6	1.40491	G5	79	63	5	1	G5	79	70	
7	1.49439	F5	77	61	7	1.16667	F5	77	70	
8	1.60523	Eb5	75	70	8	1.33333	Eb5	75	70	
9	1.71608	D5	74	63	9	1.5	D5	74	70	
10	1.78819	C5	72	61	10	1.66667	C5	72	70	
11	1.90438	Bb4	70	65	11	1.83333	Bb4	70	70	
12	1.97249	F3	53	38	13	2	F3	53	70	
13	1.98985	G#4	68	66	12	2	G#4	68	70	
14	2.09936	G4	67	66	14	2.16667	G4	67	70	
15	2.18349	F4	65	58	15	2.33333	F4	65	70	
16	2.23958	Bb3	58	44	17	2.5	Bb3	58	70	
17	2.28632	Eb4	63	62	16	2.5	Eb4	63	70	
18	2.37179	D4	62	51	18	2.66667	D4	62	70	
19	2.45993	C4	60	58	19	2.83333	C4	60	70	
20	2.55342	Bb3	58	65	20	3	Bb3	58	70	
21	2.6282	C4	60	61	21	3.16667	C4	60	70	
22	2.74439	D4	62	54	22	3.33333	D4	62	70	
23	2.83119	Eb4	63	62	23	3.5	Eb4	63	70	
24	2.85924	G3	55	41	24	3.5	G3	55	70	
25	2.96207	D4	62	44	25	3.66667	D4	62	70	
26	3.03953	Eb4	63	63	26	3.83333	Eb4	63	70	
27	3.11966	E4	64	61	27	4	E4	64	70	
28	3.13167	Bb3	58	41	28	4	Bb3	58	70	
29	3.22649	Eb4	63	66	29	4.16667	Eb4	63	75	
30	3.31864	E4	64	62	30	4.33333	E4	64	80	
31	3.41079	F4	65	66	31	4.5	F4	65	85	
32	3.49759	E4	64	61	32	4.66667	E4	64	90	
33	3.5884	F4	65	60	33	4.83333	F4	65	95	
34	3.66987	D3	50	50	35	5	D3	50	100	
35	3.68322	F#4	66	66	34	5	F#4	66	100	
36	3.79941	F4	65	58	36	5.16667	F4	65	100	
37	3.8782	F#4	66	62	37	5.33333	F#4	66	100	
38	3.95165	Bb3	58	42	39	5.5	Bb3	58	100	
39	3.98103	G4	67	63	38	5.5	G4	67	100	
40	4.12259	G#4	68	14	40	5.66667	F#4	66	100	
41	4.15865	G4	67	47	41	5.83333	G4	67	100	
42	4.28819	G#4	68	24	42	6	G#4	68	100	
43	4.36031	G4	67	62	43	6.16667	G4	67	100	
44	4.4618	Bb4	70	64	44	6.33333	G#4	68	100	
45	4.55128	Eb3	51	35	46	6.5	Eb3	51	100	
46	4.62339	G4	67	53	45	6.5	G4	67	100	
47	4.78231	Bb4	70	49	47	6.66667	Bb4	70	100	
48	4.81436	Bb3	58	53	48	6.83333	G#4	68	100	
49	4.91052	G4	67	64	49	7	G4	67	100	
50	5.0267	G#4	68	51	51	7.16667	G#4	68	100	
51	5.11752	B4	71	65	52	7.33333	Bb4	70	100	
52	5.23771	C5	72	41	53	7.5	C5	72	100	
53	5.40464	E5	76	64	55	7.83333	Eb5	75	100	
54	5.42334	G#2	44	15	57	8	G#2	44	100	
55	5.56623	C6	84	59	58	8.16667	C6	84	100	
56	5.69978	G#3	56	53	61	8.5	G#3	56	100	
57	5.71046	Bb5	82	65	59	8.33333	Bb5	82	100	
58	5.71314	C4	60	42	62	8.5	C4	60	100	
59	5.79059	G#5	80	62	60	8.5	G#5	80	100	
60	5.86939	G5	79	58	63	8.66667	G5	79	100	
61	5.94284	F5	77	66	64	8.83333	F5	77	100	
62	6.04433	Eb5	75	70	65	9	Eb5	75	100	
63	6.13915	D5	74	67	66	9.16667	D5	74	100	
64	6.22863	C5	72	65	67	9.33333	C5	72	100	
65	6.3141	Bb2	46	39	69	9.5	Bb2	46	100	
66	6.33146	Bb4	70	65	68	9.5	Bb4	70	100	
67	6.39022	F5	77	65	70	9.66667	F5	77	100	
68	6.5064	Eb5	75	67	71	9.83333	Eb5	75	100	
69	6.60523	D5	74	64	72	10	D5	74	100	
70	6.6079	Bb3	58	53	74	10	Bb3	58	100	
71	6.61057	D4	62	43	75	10	D4	62	100	
72	6.61992	G#3	56	42	73	10	G#3	56	100	
73	6.71741	C5	72	59	76	10.1667	C5	72	100	
74	6.8189	Bb4	70	69	77	10.3333	Bb4	70	100	
75	6.91906	G#4	68	59	78	10.5	G#4	68	100	
76	7.0032	G4	67	59	79	10.6667	G4	67	100	
77	7.09401	F4	65	57	80	10.8333	F4	65	100	
78	7.19283	Eb4	63	66	81	11	Eb4	63	100	
79	7.22489	Eb3	51	41	82	11	Eb3	51	100	
80	7.29433	F4	65	62	83	11.1667	F4	65	100	
81	7.40384	G4	67	63	84	11.3333	G4	67	100	
82	7.49599	Eb4	63	48	88	11.5	Eb4	63	100	
83	7.50266	G3	55	37	86	11.5	G3	55	100	
84	7.50934	Bb3	58	49	87	11.5	Bb3	58	100	
85	7.51335	G#4	68	55	85	11.5	G#4	68	100	
86	7.57611	Bb4	70	69	89	11.6667	Bb4	70	100	
87	7.70031	C5	72	63	90	11.8333	C5	72	100	
88	7.7978	D5	74	65	91	12	D5	74	100	
89	7.88728	Eb5	75	69	92	12.1667	Eb5	75	100	
90	7.99946	F5	77	61	93	12.3333	F5	77	100	
91	8.12099	G5	79	59	94	12.5	G5	79	100	
92	8.13033	Eb3	51	41	95	12.5	Eb3	51	100	
93	8.21447	Bb5	82	56	96	12.6667	Bb5	82	100	
94	8.32932	G#5	80	63	97	12.8333	G#5	80	100	
95	8.42147	G5	79	66	98	13	G5	79	100	
96	8.42147	Bb3	58	42	99	13	Bb3	58	100	
97	8.51628	F5	77	61	100	13.1667	F5	77	100	
98	8.61644	Eb5	75	67	101	13.3333	Eb5	75	100	
99	8.71928	D5	74	66	102	13.5	D5	74	100	
100	8.80341	C5	72	65	103	13.6667	C5	72	100	
101	8.92093	Bb4	70	60	104	13.8333	Bb4	70	100	
102	9.01441	G#4	68	61	105	14	G#4	68	100	
103	9.03845	F3	53	40	106	14	F3	53	100	
104	9.11591	G4	67	67	107	14.1667	G4	67	100	
105	9.21741	F4	65	59	108	14.3333	F4	65	100	
106	9.31757	Bb3	58	46	110	14.5	Bb3	58	100	
107	9.3189	Eb4	63	63	109	14.5	Eb4	63	100	
108	9.40437	D4	62	55	111	14.6667	D4	62	100	
109	9.49785	C4	60	56	112	14.8333	C4	60	100	
110	9.58065	Bb3	58	65	113	15	Bb3	58	100	
111	9.69684	C4	60	59	114	15.1667	C4	60	100	
112	9.7783	D4	62	50	115	15.3333	D4	62	100	
113	9.86377	Eb4	63	57	116	15.5	Eb4	63	100	
114	9.87846	G3	55	47	117	15.5	G3	55	100	
115	9.97729	D4	62	51	118	15.6667	D4	62	100	
116	10.0708	Eb4	63	55	119	15.8333	Eb4	63	100	
117	10.1536	E4	64	64	120	16	E4	64	100	
118	10.1602	Bb3	58	51	121	16	Bb3	58	100	
119	10.2497	Eb4	63	66	122	16.1667	Eb4	63	100	
120	10.3392	E4	64	62	123	16.3333	E4	64	100	
121	10.446	F4	65	63	124	16.5	F4	65	100	
122	10.5168	E4	64	66	125	16.6667	E4	64	100	
123	10.6143	F4	65	59	126	16.8333	F4	65	100	
124	10.6971	D3	50	44	128	17	D3	50	100	
125	10.7145	F#4	66	62	127	17	F#4	66	100	
126	10.8106	F4	65	58	129	17.1667	F4	65	95	
127	10.8948	F#4	66	58	130	17.3333	F#4	66	89	
128	10.9949	G4	67	64	131	17.5	G4	67	83	
129	11.0003	Bb3	58	46	132	17.5	Bb3	58	83	
130	11.1084	F#4	66	33	133	17.6667	F#4	66	78	
131	11.1899	G4	67	62	134	17.8333	G4	67	72	
132	11.2794	G#4	68	52	135	18	G#4	68	66	
