// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.51442	Bb5	82	52	0	0	Bb5	82	70	
1	1.89904	Eb3	51	41	2	0.5	Eb3	51	70	
2	1.9164	G5	79	53	1	0.5	G5	79	70	
3	2.01255	Bb5	82	57	3	0.666667	Bb5	82	70	
4	2.07799	G#5	80	64	4	0.833333	G#5	80	70	
5	2.15678	G5	79	60	5	1	G5	79	70	
6	2.16747	Bb3	58	47	6	1	Bb3	58	70	
7	2.22222	F5	77	67	7	1.16667	F5	77	70	
8	2.33841	Eb5	75	65	8	1.33333	Eb5	75	70	
9	2.41987	D5	74	57	9	1.5	D5	74	70	
10	2.48264	C5	72	63	10	1.66667	C5	72	70	
11	2.57612	Bb4	70	67	11	1.83333	Bb4	70	70	
12	2.64556	F3	53	55	13	2	F3	53	70	
13	2.66159	G#4	68	64	12	2	G#4	68	70	
14	2.74305	G4	67	63	14	2.16667	G4	67	70	
15	2.80983	F4	65	67	15	2.33333	F4	65	70	
16	2.90598	Eb4	63	71	16	2.5	Eb4	63	70	
17	2.90598	Bb3	58	51	17	2.5	Bb3	58	70	
18	2.99145	D4	62	67	18	2.66667	D4	62	70	
19	3.05689	C4	60	65	19	2.83333	C4	60	70	
20	3.14369	Bb3	58	69	20	3	Bb3	58	70	
21	3.23584	C4	60	63	21	3.16667	C4	60	70	
22	3.31864	D4	62	69	22	3.33333	D4	62	70	
23	3.39877	Eb4	63	66	23	3.5	Eb4	63	70	
24	3.40277	G3	55	61	24	3.5	G3	55	70	
25	3.46955	D4	62	60	25	3.66667	D4	62	70	
26	3.5657	Eb4	63	66	26	3.83333	Eb4	63	70	
27	3.64717	E4	64	66	27	4	E4	64	70	
28	3.64984	Bb3	58	51	28	4	Bb3	58	70	
29	3.72596	Eb4	63	69	29	4.16667	Eb4	63	75	
30	3.79407	E4	64	61	30	4.33333	E4	64	80	
31	3.88488	F4	65	70	31	4.5	F4	65	85	
32	3.95833	E4	64	62	32	4.66667	E4	64	90	
33	4.02911	F4	65	68	33	4.83333	F4	65	95	
34	4.1079	F#4	66	69	34	5	F#4	66	100	
35	4.13194	D3	50	52	35	5	D3	50	100	
36	4.18002	F4	65	63	36	5.16667	F4	65	100	
37	4.27484	F#4	66	68	37	5.33333	F#4	66	100	
38	4.36298	G4	67	67	38	5.5	G4	67	100	
39	4.36698	Bb3	58	60	39	5.5	Bb3	58	100	
40	4.44845	F#4	66	69	40	5.66667	F#4	66	100	
41	4.52323	G4	67	63	41	5.83333	G4	67	100	
42	4.61004	G#4	68	71	42	6	G#4	68	100	
43	4.68883	G4	67	60	43	6.16667	G4	67	100	
44	4.76095	G#4	68	63	44	6.33333	G#4	68	100	
45	4.83707	G4	67	59	45	6.5	G4	67	100	
46	4.86645	Eb3	51	58	46	6.5	Eb3	51	100	
