// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	2.04914	G#5	80	45	1	0	G#5	80	70	
1	2.05662	B5	83	59	0	0	B5	83	70	
2	2.43269	E4	64	38	2	0.25	E4	64	70	
3	2.80555	B4	71	43	3	0.5	B4	71	70	
4	3.10149	A5	81	57	4	0.75	A5	81	70	
5	3.12713	F#5	78	43	5	0.75	F#5	78	70	
6	3.45619	G#5	80	63	6	1	G#5	80	70	
7	3.47008	E5	76	50	7	1	E5	76	70	
8	3.78098	C#5	73	36	8	1.25	C#5	73	70	
9	4.07585	F#5	78	53	9	1.5	F#5	78	70	
10	4.09935	Bb4	70	32	10	1.5	Bb4	70	70	
11	4.37927	Eb5	75	42	11	1.75	Eb5	75	70	
12	4.40171	B4	71	31	12	1.75	B4	71	70	
13	4.68055	E5	76	52	13	2	E5	76	70	
14	4.71153	G#4	68	29	14	2	G#4	68	70	
15	4.96794	E4	64	42	15	2.25	E4	64	70	
16	5.10042	F#5	78	54	16	2.375	F#5	78	70	
17	5.16239	G#5	80	58	17	2.4375	G#5	80	70	
18	5.23076	A5	81	63	18	2.5	A5	81	70	
19	5.26175	Eb4	63	36	19	2.5	Eb4	63	70	
20	5.51602	G#5	80	70	20	2.75	G#5	80	70	
21	5.52777	E4	64	41	21	2.75	E4	64	70	
22	5.82478	G#5	80	53	25	3.0625	G#5	80	70	
23	5.84935	C#5	73	42	23	3	C#5	73	70	
24	5.85576	A4	69	34	24	3	A4	69	70	
25	5.89636	F#5	78	48	26	3.125	F#5	78	70	
26	5.95085	G#5	80	51	27	3.1875	G#5	80	70	
27	6.02777	F#5	78	56	*	-1	*	-1	-1	
28	6.14102	E5	76	40	28	3.25	E5	76	70	
29	6.17093	B4	71	16	29	3.25	B4	71	70	
30	7.35149	B4	71	53	31	4	B4	71	90	
31	7.37286	G#4	68	39	32	4	G#4	68	90	
32	7.71367	E3	52	40	33	4.25	E3	52	90	
33	8.03739	B3	59	50	34	4.5	B3	59	90	
34	8.32264	A4	69	54	35	4.75	A4	69	90	
35	8.34935	F#4	66	44	36	4.75	F#4	66	90	
36	8.66666	G#4	68	63	37	5	G#4	68	90	
