// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.507478	A3	57	88	0	0	A3	57	96	
1	0.511485	C4	60	78	1	0	C4	60	96	
2	0.511485	A4	69	76	3	0	A4	69	96	
3	0.511485	F2	41	85	5	0	F2	41	96	
4	0.520833	F1	29	71	4	0	F1	29	96	
5	0.531517	F4	65	63	2	0	F4	65	96	
6	0.606303	F2	41	96	11	0.0986843	F2	41	105	
7	0.611645	C4	60	74	7	0.0986843	C4	60	105	
8	0.611645	A4	69	86	9	0.0986843	A4	69	105	
9	0.61298	A3	57	87	6	0.0986843	A3	57	105	
10	0.973557	F2	41	65	12	0.394737	F2	41	96	
11	1.04167	E3	52	76	13	0.493421	F3	53	96	
12	1.3742	E3	52	28	*	-1	*	-1	-1	
13	1.40358	F3	53	40	14	0.789474	F3	53	96	
14	1.42762	F4	65	79	15	0.888158	F4	65	96	
15	1.72943	F4	65	63	16	1.18421	F4	65	96	
16	1.81357	A4	69	75	17	1.2829	A4	69	49	
17	1.81757	F2	41	72	18	1.2829	F2	41	49	
18	2.09936	D5	74	78	19	1.57895	D5	74	49	
19	2.1234	F2	41	57	20	1.57895	F2	41	49	
20	2.18616	E2	40	64	23	1.67763	E2	40	54	
21	2.20352	D5	74	76	21	1.67763	D5	74	54	
22	2.22756	G4	67	58	22	1.67763	G4	67	54	
23	2.61351	E4	64	66	25	2.07237	E4	64	59	
24	2.61885	C5	72	69	24	2.07237	C5	72	59	
25	2.91533	B4	71	63	26	2.36842	B4	71	59	
26	2.92868	E4	64	56	27	2.36842	E4	64	59	
27	2.99946	Eb4	63	70	30	2.46711	Eb4	63	63	
28	3.01949	C5	72	74	29	2.46711	C5	72	63	
29	3.03151	F#4	66	63	28	2.46711	F#4	66	63	
30	3.32532	A4	69	74	31	2.76316	A4	69	63	
31	3.39743	Eb2	39	75	33	2.86184	Eb2	39	68	
32	3.40144	C5	72	88	32	2.86184	C5	72	68	
33	3.7126	A4	69	63	34	3.1579	A4	69	68	
34	3.7126	C5	72	46	35	3.1579	C5	72	68	
35	3.72996	F#5	78	52	36	3.1579	F#5	78	68	
36	3.73397	Eb2	39	49	37	3.1579	Eb2	39	68	
37	3.78338	D2	38	83	41	3.25658	D2	38	72	
38	3.80609	F#5	78	89	38	3.25658	F#5	78	72	
39	3.81009	Bb4	70	88	40	3.25658	Bb4	70	72	
40	3.81677	F4	65	80	39	3.25658	F4	65	72	
41	4.22676	F5	77	82	42	3.65132	F5	77	77	
42	4.23744	D4	62	79	43	3.65132	D4	62	77	
43	4.5219	E5	76	75	44	3.94737	E5	76	77	
44	4.54059	D4	62	66	45	3.94737	D4	62	77	
45	4.61404	C#4	61	82	47	4.04605	C#4	61	84	
46	4.64743	F5	77	66	46	4.04605	F5	77	84	
47	4.65812	G5	79	59	*	-1	*	-1	-1	
48	4.92654	Bb4	70	83	48	4.34211	Bb4	70	84	
49	4.96794	B4	71	70	*	-1	*	-1	-1	
50	5.00801	F5	77	93	49	4.44079	F5	77	90	
51	5.01068	C#2	37	86	50	4.44079	C#2	37	90	
52	5.29914	Bb5	82	97	51	4.73684	Bb5	82	90	
53	5.30715	C#2	37	63	52	4.73684	C#2	37	90	
54	5.40865	Bb5	82	96	53	4.83553	Bb5	82	96	
55	5.40998	C2	36	83	55	4.83553	C2	36	96	
56	5.43002	E5	76	71	54	4.83553	E5	76	96	
57	5.92948	Bb5	82	76	56	5.23027	Bb5	82	49	
58	5.93883	G4	67	49	59	5.23027	G4	67	49	
59	5.95218	C4	60	36	58	5.23027	C4	60	49	
60	5.95753	C#5	73	46	57	5.23027	C#5	73	49	
61	6.27136	F4	65	57	60	5.52632	F4	65	49	
62	6.38221	E4	64	60	61	5.625	E4	64	49	
63	6.67467	G5	79	74	62	5.92105	G5	79	49	
64	6.78285	A5	81	80	63	6.01974	A5	81	49	
65	6.79754	F4	65	53	65	6.01974	F4	65	49	
66	6.80021	C5	72	65	64	6.01974	C5	72	49	
67	7.06997	A4	69	65	67	6.31579	A4	69	49	
68	7.07264	C6	84	41	66	6.31579	C6	84	49	
69	7.16746	G5	79	84	69	6.41448	G5	79	49	
70	7.18482	C#5	73	65	68	6.41448	C#5	73	49	
71	7.19283	Bb4	70	62	70	6.41448	Bb4	70	49	
72	7.44657	E5	76	79	72	6.71053	E5	76	49	
73	7.46661	G4	67	61	73	6.71053	G4	67	49	
74	7.5681	F5	77	82	75	6.80921	F5	77	49	
75	7.57745	C5	72	78	74	6.80921	C5	72	49	
76	7.58146	A4	69	75	76	6.80921	A4	69	49	
77	7.82852	A5	81	87	78	7.10527	A5	81	49	
78	7.8619	F4	65	72	79	7.10527	F4	65	49	
79	7.9407	C5	72	88	81	7.20395	C5	72	49	
80	7.94737	G4	67	73	80	7.20395	G4	67	49	
81	7.95405	E4	64	66	82	7.20395	E4	64	49	
82	8.21447	C5	72	77	84	7.5	C5	72	49	
83	8.21447	G4	67	74	83	7.5	G4	67	49	
84	8.23717	Eb4	63	75	85	7.5	Eb4	63	49	
85	8.31463	B4	71	81	87	7.59869	B4	71	49	
86	8.32932	D4	62	76	88	7.59869	D4	62	49	
87	8.33466	F4	65	69	86	7.59869	F4	65	49	
88	8.58573	Bb4	70	64	90	7.89474	Bb4	70	49	
89	8.5884	F4	65	56	89	7.89474	F4	65	49	
90	8.59241	C#4	61	76	91	7.89474	C#4	61	49	
91	8.68856	Bb4	70	82	92	7.99342	Bb4	70	49	
92	8.69791	E4	64	72	93	7.99342	E4	64	49	
93	8.7126	C3	48	71	94	7.99342	C3	48	49	
94	9.14262	Bb4	70	66	95	8.38816	Bb4	70	49	
95	9.15063	G3	55	46	97	8.38816	G3	55	49	
96	9.15864	C#4	61	50	96	8.38816	C#4	61	49	
97	9.44043	F3	53	52	98	8.68421	F3	53	49	
98	9.54192	E3	52	52	99	8.7829	E3	52	49	
99	9.8424	G4	67	65	100	9.07895	G4	67	49	
100	9.95726	F3	53	64	103	9.17764	F3	53	49	
101	9.9626	C4	60	65	102	9.17764	C4	60	49	
102	9.9626	A4	69	68	101	9.17764	A4	69	49	
103	10.2444	C5	72	72	104	9.47369	C5	72	49	
104	10.3672	G4	67	79	106	9.57237	G4	67	49	
105	10.3753	E3	52	58	108	9.57237	E3	52	49	
106	10.3766	Bb2	46	56	107	9.57237	Bb2	46	49	
107	10.3966	C4	60	65	105	9.57237	C4	60	49	
108	10.6811	F#4	66	73	109	9.86843	F#4	66	49	
109	10.7933	F4	65	85	111	9.96711	F4	65	49	
110	10.7986	F3	53	78	113	9.96711	F3	53	49	
111	10.8013	A2	45	79	112	9.96711	A2	45	49	
112	10.8013	C4	60	72	110	9.96711	C4	60	49	
113	11.0724	C5	72	82	115	10.2632	C5	72	49	
114	11.0804	C4	60	76	114	10.2632	C4	60	49	
115	11.0804	F#3	54	72	117	10.2632	F#3	54	49	
116	11.0884	G#2	44	63	116	10.2632	G#2	44	49	
117	11.1846	G3	55	89	121	10.3618	G3	55	49	
118	11.1859	G2	43	85	120	10.3618	G2	43	49	
119	11.1886	C4	60	89	118	10.3618	C4	60	49	
120	11.1899	E4	64	93	119	10.3618	E4	64	49	
121	11.481	Eb4	63	83	122	10.6579	Eb4	63	49	
122	11.6052	D4	62	102	124	10.7566	D4	62	49	
123	11.6106	C4	60	87	123	10.7566	C4	60	49	
124	11.6119	F#2	42	87	125	10.7566	F#2	42	49	
125	11.6119	F#3	54	89	126	10.7566	F#3	54	49	
126	11.8883	A4	69	77	129	11.0526	A4	69	49	
127	11.8897	F#3	54	72	131	11.0526	F#3	54	49	
128	11.8923	D4	62	74	128	11.0526	D4	62	49	
129	11.9004	F#2	42	60	130	11.0526	F#2	42	49	
130	11.9284	C4	60	31	127	11.0526	C4	60	49	
131	12.0112	G2	43	77	134	11.1513	G2	43	49	
132	12.0165	E4	64	78	133	11.1513	E4	64	49	
133	12.0219	G3	55	59	135	11.1513	G3	55	49	
134	12.0299	C4	60	66	132	11.1513	C4	60	49	
135	12.305	Eb4	63	72	136	11.4474	Eb4	63	49	
136	12.4132	D4	62	84	138	11.5461	D4	62	49	
137	12.4145	G1	31	63	139	11.5461	G1	31	49	
138	12.4199	B3	59	71	137	11.5461	B3	59	49	
139	12.4225	G2	43	57	140	11.5461	G2	43	49	
140	12.6843	G1	31	60	143	11.8421	G1	31	49	
141	12.7003	G2	43	51	144	11.8421	G2	43	49	
142	12.707	G4	67	66	142	11.8421	G4	67	49	
143	12.7123	B3	59	58	141	11.8421	B3	59	49	
